---------- LEXICON ----------
lançando-lho - 1
lance - 6
lances - 4
language - 1
languidamente - 1
lapa - 3
lapis - 2
lapís - 1
larga - 1
largo - 7
largos - 2
lascado - 1
lastimava - 1
lata - 1
latão - 1
latiam - 1
latim - 22
latinas - 1
latinista - 1
latino - 2
latins - 1
latiu - 1
lauda - 1
laura - 2
lava - 1
lavada - 1
lavadas - 1
lavadouro - 3
lavava - 1
law - 7
laws - 10
lazer - 3
lè - 1
lê - 1
lê-se - 1
learn - 1
legado - 3
legal - 2
legally - 1
legitimar - 1
legume - 1
lei - 2
leia - 2
leio - 1
leis - 11
leitão - 1
leite - 2
leito - 1
leitor - 22
leitora - 6
leitores - 1
leitura - 3
lel-as - 2
lel-os - 1
lembra - 22
lembra-me - 9
lembra-se - 2
lembrado - 2
lembrança - 13
lembranças - 3
lembrando - 3
lembrando-me - 1
lembrar - 6
lembrar-me - 1
lembrar-se - 1
lembrar-te - 1
lembrará - 1
lembrára - 1
lembraram - 1
lembrarão - 1
lembras - 2
lembrasse - 1
lembrassem - 1
lembrava - 4
lembrava-me - 2
lembravam - 1
lembravam-me - 2
lembre-se - 1
lembro-me - 2
lembrou - 5
lembrou-me - 11
lenço - 8
lençóes - 3
lençol - 2
lenços - 1
lendo - 5
lenha - 2
lenta - 2
lentamente - 4
lente - 2
lentes - 3
lento - 1
lepida - 2
lepidez - 1
lepido - 2
lepra - 5
leproso - 1
ler - 14
ler-me - 1
lera - 1
lerem - 1
lês - 1
letra - 1
letras - 2
lettra - 5
lettras - 11
leu - 1
leva - 1
levado - 2
leval-a - 4
leval-o - 2
leval-os - 1
levam - 1
levando - 2
levanta - 3
levantando - 1
levantar - 3
levantar-me - 1
levantaram - 1
levantasse - 1
levantava - 1
levantava-me - 1
levantei - 3
levantei-me - 1
levantou - 4
levantou-o - 1
levantou-se - 3
levar - 6
levar-lhe - 4
levára - 1
levaram-lhe - 1
levaram-me - 1
levaremos - 1
levas - 1
levasse - 7
levava - 11
levavam - 1
leve - 6
levei - 2
levei-lhe - 1
levei-o - 1
levemente - 2
leviana - 1
levita - 1
levo - 1
levou - 8
levou-a - 1
levou-me - 1
levou-os - 1
lh - 7
lhe - 234
lhes - 7
li - 6
li-a - 1
li-o - 1
lia - 2
liability - 3
liable - 1
liamos - 1
liberal - 1
liberdade - 4
library - 1
libras - 9
libré - 1
libretto - 3
licção - 14
licções - 5
licença - 6
license - 17
licensed - 1
licor - 1
lidas - 1
lidava - 1
lido - 5
lieu - 2
life - 1
ligado - 3
ligal-o - 1
ligal-os - 1
ligar - 1
ligar-se - 1
ligas - 5
ligeiras - 1
lii - 2
liii - 2
limão - 1
limitada - 1
limitation - 3
limited - 5
limitei-me - 1
limitou-se - 1
limpas - 2
limpeza - 1
limpos - 1
linda - 1
lindase - 1
lindissima - 2
lindissimo - 1
lindissimos - 1
lindo - 4
lindos - 2
lingua - 16
linguagem - 2
linguistico - 1
linha - 4
linhas - 2
linked - 1
linking - 2
links - 3
liquidação - 1
lisa - 1
lisboa - 1
liso - 1
lisongeada - 1
lisonjeado - 1
lista - 1
literary - 13
literature - 2
liv - 2
livida - 3
livre - 1
livreiro-editor - 1
livro - 31
livros - 27
livrou - 1
lix - 2
located - 7
locations - 1
lodos - 1
logar - 15
logares - 2
logica - 2
logo - 82
lograr - 1
lograva - 1
logravam - 1
loja - 9
lojas - 1
lomal-o - 1
long - 1
longa - 6
longamente - 2
longas - 1
longe - 31
longo - 4
longos - 4
longuissimas - 1
loose - 1
lopes - 2
lot - 1
loteria - 7
loterias - 1
louça - 3
loucura - 1
louvada - 1
louvando-me - 1
louvar - 1
louvar-lhe - 1
louvasse - 1
louvava - 1
louvor - 3
louvores - 5
lua - 5
luar - 1
luciano - 2
lucida - 1
lucidez - 1
lucidos - 1
lucrecia - 1
lugubres - 1
luiz - 2
lula - 1
lustre - 3
luta - 2
lutam - 2
lutar - 2
lutas - 1
lutavamos - 1
luto - 1
luxuria - 1
luz - 12
luzes - 2
luzindo - 1
lv - 2
lvi - 3
lvii - 2
lviii - 1
lx - 2
lxi - 2
lxii - 3
lxiii - 1
lxiv - 2
lxix - 2
lxv - 2
lxvi - 3
lxvii - 3
lxviii - 1
lxx - 2
lxxi - 2
lxxih - 1
lxxii - 2
lxxiii - 1
lxxiv - 2
lxxix - 2
lxxv - 2
lxxvi - 2
lxxvii - 2
lxxviii - 2
lxxx - 2
lxxxi - 2
lxxxii - 2
lxxxiii - 2
lxxxiv - 2
lxxxix - 2
lxxxv - 2
lxxxvi - 2
lxxxvii - 2
lxxxviii - 2
má - 7
macbeth - 1
machado - 2
machinalmente - 1
machine-readable - 1
machucar - 1
machucou - 1
macia - 1
macula - 1
made - 2
madrinha - 1
madrugada - 3
madurera - 1
maduro - 2
mae - 1
mãe - 229
mães - 1
maestro - 4
magia - 1
magnificencia - 1
magnifico - 2
magoa - 1
magoou - 1
magra - 1
magricella - 1
magro - 3
main - 1
maintaining - 1
maio - 2
maior - 23
maiores - 7
maioridade - 1
mais - 340
majestade - 3
make - 3
makes - 1
mal - 81
mala - 1
maldito - 1
males - 1
malicia - 4
maluca - 2
maluquice - 2
maluquices - 1
mamãe - 56
mamãesinha - 1
mamar - 1
mana - 8
manager - 1
manchado - 1
manda - 3
manda-se - 2
mandada - 1
mandamento - 1
mandando - 1
mandar - 7
mandara - 1
mandára - 1
mandaram-me - 1
mandariam - 1
mandasse - 2
mandassem - 1
mandava - 1
mande - 6
mande-o - 1
mandei - 5
mandem - 2
mando - 3
manduca - 21
maneira - 13
maneiras - 9
mangas - 3
manha - 6
manhã - 25
manhãs - 7
manifesta - 3
mano - 4
mansa - 1
mansas - 1
manso - 1
mantenho - 1
manter - 1
manteve - 1
mantilha - 1
mantimento - 1
manual - 1
manuscripta - 1
manuscripto - 3
many - 2
mão - 63
mãos - 38
mar - 25
marc - 2
marcadas - 1
marcado - 3
marcando - 1
marcha - 4
marchetado - 1
março - 3
marcolini - 2
marcou - 1
maré - 1
mares - 3
marfim - 1
maria - 3
maricas - 1
marido - 18
maridos - 2
marinha - 1
marisca - 1
marked - 2
marmore - 2
marquei - 1
marqueza - 1
marte - 4
marujo - 1
mas - 607
más - 1
mascate - 1
massas - 1
massinissa - 3
mastai - 1
mastigado - 1
mata - 1
matacavallos - 23
matadores - 1
matal-os - 2
matando - 1
matar - 6
mataria - 2
matasse - 1
matassem - 1
matava - 2
matava-se - 1
matei - 1
materia - 14
materials - 2
materias - 4
materna - 2
mato - 1
mato-me - 1
matou - 1
matriculas - 1
matrimonio - 2
mau - 4
máu - 2
maus - 1
maxima - 2
maximum - 1
may - 15
me - 489
means - 3
medalhões - 1
medianas - 1
mediante - 3
medicina - 15
medico - 8
medicos - 1
medida - 4
meditação - 1
meditava - 1
medium - 5
medo - 24
medrosa - 1
medroso - 1
medrosos - 1
meet - 1
meia - 9
meia-ponte - 1
meias - 9
meiga - 1
meigo - 1
meio - 36
meio-cerradas - 1
meios - 2
melancolia - 5
melancolias - 1
melancolicamente - 1
melancolico - 1
melancolicos - 1
melhor - 84
melhorar - 1
melhores - 3
melodias - 1
memoria - 23
memorias - 5
mendigo - 2
menear - 1
menina - 7
meninas - 3
meninice - 2
menino - 11
meninos - 2
menor - 12
menores - 1
menos - 48
mensaes - 1
mensalmente - 1
mental - 2
mentalmente - 1
menti - 1
mentia - 1
mentido - 1
mentir - 7
mentira - 7
mentiroso - 2
merchantability - 1
merece - 5
merecem - 2
mereceu - 1
merecia - 1
merecimento - 1
meritos - 1
méro - 1
mes - 2
mesa - 10
mesma - 55
mesmas - 9
mesmo - 119
mesmos - 12
mestre - 7
mestres - 1
mesuras - 1
met - 1
metade - 7
metades - 3
metal - 3
metaphora - 4
metaphoras - 2
metaphysica - 2
method - 1
methodos - 1
methods - 1
metia - 1
meticuloso - 1
metropole - 1
metta - 2
mettamos - 1
mette - 2
mette-se - 1
mettel-o - 3
mettendo - 1
metter - 7
metter-se - 1
mettera - 1
metteram - 1
metteram-se - 1
mettesse - 3
metteu - 2
metteu-os - 1
metteu-se - 1
metti - 1
metti-me - 2
metti-o - 1
mettia - 4
mettia-se - 2
mettida - 3
mettidiço - 1
mettido - 3
mettidos - 1
metto - 1
meu - 168
meus - 60
mexendo - 1
mexer - 1
mexi - 1
mexia - 1
mexia-se - 1
mexiam - 1
mez - 6
mezes - 27
michael - 1
middle-aged - 1
miguel - 1
mil - 19
milagre - 1
milagres - 1
milhar - 1
milhares - 2
milho - 1
milhões - 1
militar - 1
mim - 162
mimo - 1
mimosa - 1
mimosas - 1
mimoso - 1
minas - 1
mineira - 2
minha - 342
minhas - 29
miniatura - 1
minima - 1
minimas - 1
ministerio - 1
ministro - 1
ministros - 1
minto - 1
minucias - 2
minuciosa - 1
minuto - 5
minutos - 30
miquelina - 1
miral-o - 2
miral-os - 1
mirando - 5
mirar - 2
mirar-lhe - 1
mirava - 1
miseravel - 1
miseria - 1
misericordia - 2
missa - 31
missas - 3
mission - 4
mississippi - 1
mister - 3
mistura - 1
miudas - 2
miudo - 2
miudos - 2
mo - 1
mobilia - 1
mobilias - 1
moça - 25
moçambique - 1
moças - 6
mocetão - 1
mocetona - 2
mocidade - 9
mocinha - 1
mocinho - 3
moco - 1
moço - 11
moços - 2
moda - 6
modas - 1
modelo - 2
moderação - 2
moderei - 1
moderna - 1
moderno - 1
modernos - 1
modesta - 3
modestamente - 1
modestia - 5
modesto - 1
modification - 1
modificou - 1
modified - 1
modo - 30
modos - 5
moeda - 5
moedas - 1
mofes - 1
moi - 1
mola - 1
moldura - 2
moleque - 1
moleques - 1
molesta - 1
molestia - 2
molestias - 4
molhados - 3
molleza - 2
momento - 10
momentos - 2
mon - 2
money - 3
monge - 1
monica - 7
monologo - 1
monologos - 1
monotonia - 2
monsenhores - 1
montaigne - 1
montanhas - 2
montar - 3
montava - 1
monte - 2
monumental - 1
mooc - 2
mór - 1
móra - 1
moraes - 4
moral - 9
moralmente - 1
moram - 2
morando - 2
morar - 2
moratorias - 1
morava - 3
moravam - 2
moravamos - 1
mordendo - 2
mordeu - 2
mordia - 1
more - 2
moreira - 1
morena - 1
moribundos - 1
moro - 1
móro - 1
morou - 2
morre - 2
morre-se - 1
morrem - 1
morrendo - 1
morrer - 14
morrera - 1
morrerá - 1
morreram - 1
morresse - 2
morressem - 2
morreu - 18
morria - 4
morro - 1
morros - 1
morta - 5
mortal - 1
mortas - 1
morte - 33
mortes - 1
mortifical-o - 1
morto - 10
mortos - 5
moscas - 1
moscovita - 1
most - 5
mostra - 3
mostrador - 2
mostrar - 9
mostrar-lhe - 1
mostrar-se - 1
mostrára - 1
mostraria - 1
mostrasse - 2
mostrava - 2
mostrava-lhe - 1
mostravam - 1
mostravam-me - 1
mostre - 2
mostrei - 2
mostrei-as - 1
mostrei-lh - 1
mostrei-lhe - 1
mostro-me - 1
mostrou - 3
mostrou-me - 2
mostrou-se - 1
mote - 1
motivo - 6
motivos - 6
mouro - 4
movediça - 1
moveis - 3
movemos - 1
mover - 2
moveu - 1
moviam - 1
movimentação - 1
movimento - 3
movimentos - 4
much - 1
muda - 2
mudada - 1
mudadas - 1
mudado - 3
mudança - 5
mudanças - 1
mudando - 1
mudar - 3
mudar-se - 1
mudára - 1
mudaram - 1
mudava - 1
mudavam - 1
mude - 1
mudo - 2
mui - 3
muita - 30
muitas - 15
muito - 151
muitos - 19
mula - 1
mulas - 1
mulher - 31
mulheres - 9
multidão - 1
multiplicam - 1
multiplicava - 1
multiplique - 1
mundo - 37
municipaes - 1
murchos - 1
murmurando - 2
murmurei - 1
murmurou - 5
muro - 13
musa - 1
musculos - 2
museo - 1
musica - 12
musicas - 1
musico - 2
must - 10
mysterio - 5
mysterios - 4
mysteriosa - 2
mysterioso - 1
mystica - 2
mythologico - 1
n - 13
na - 331
nação - 1
nacional - 2
nada - 133
nadador - 1
nadando - 1
nadar - 3
nadas - 1
nadinha - 1
name - 1
namorada - 3
namoradas - 1
namorado - 2
namorados - 3
namorando - 1
namorar - 3
namorar-lhe - 1
namorava - 2
namoro - 6
namoros - 1
nanata - 1
não - 1527
napoleão - 1
naquella - 14
naquellas - 2
naquelle - 17
naquelles - 4
naquillo - 1
nariz - 5
narizes - 1
narração - 7
narrações - 1
narrada - 1
narram - 1
nas - 38
nasce - 1
nascem - 1
nascente - 1
nascer - 4
nascera - 1
nasceram - 1
nasceu - 3
nasci - 2
nascido - 5
nascidos - 2
nascimento - 1
natal - 2
naturaes - 4
natural - 19
naturalidade - 1
naturalmente - 40
natureza - 10
naufragio - 3
navalha - 1
navegam - 1
navios - 1
ne - 1
nearly - 2
necessaria - 3
necessarias - 1
necessarily - 1
necessario - 3
necessário - 2
necessidade - 14
need - 1
nega - 1
negando - 1
negando-lhe - 1
negar - 2
negar-se - 1
negativa - 2
negativo - 1
negligence - 1
nego - 4
negociações - 1
negociante - 2
negociar - 1
negocio - 11
negocios - 5
negou - 3
negrejava - 1
negros - 1
negue - 1
neguei - 1
nella - 15
nellas - 3
nelle - 13
nelles - 1
nem - 242
nenhum - 21
nenhuma - 23
nenhuns - 1
nero - 2
nervos - 2
nessa - 5
nessas - 1
nesse - 9
nesta - 5
nestas - 1
neste - 17
neto - 1
network - 1
new - 3
newsletter - 1
nhã - 1
nhõ - 1
nhonhô - 2
ninguem - 30
ninho - 1
ninhos - 1
nisso - 6
nisto - 12
no - 351
nó - 1
nobre - 1
nobremente - 1
nobreza - 1
noção - 1
noite - 42
noites - 11
noivos - 1
nojentos - 1
nojosa - 1
nol-as - 1
nome - 20
nomeado - 1
nomeava - 1
nomes - 11
non - 1
non-profit - 1
nonproprietary - 1
nora - 3
normaes - 1
norte - 1
north - 1
nos - 97
nós - 45
nossa - 58
nossas - 24
nosso - 37
nossos - 12
noster - 1
not - 28
nota - 6
notado - 1
notar - 4
notará - 1
notaram - 2
notas - 3
note - 1
notei - 2
notice - 3
noticia - 15
noticias - 9
notifies - 1
notou - 2
nova - 25
novamente - 17
novas - 9
nove - 6
novelle - 2
novembro - 3
novidade - 2
novo - 17
novos - 3
nuca - 2
num - 1
number - 3
numero - 15
numeros - 2
numerosa - 2
numerosas - 2
numerosos - 1
nunca - 44
nuncas - 1
nuncios - 1
nupcial - 2
nupcias - 1
nús - 1
nutrição - 1
nympha - 3
o - 1713
ó - 4
obedecendo - 1
obedeceria - 1
obedecesse - 2
obedeceu - 1
obedeci - 4
obedecia - 1
obedecia-lhe - 1
obedeciam - 1
obedeço - 1
obediente - 1
obito - 1
objecção - 1
objecto - 3
objectos - 3
obliqua - 5
obliquo - 1
obliquos - 1
obliterativa - 1
obra - 12
obras - 2
obriga - 2
obrigação - 6
obrigações - 2
obrigada - 1
obrigado - 6
obrigal-a - 1
obrigando - 1
obrigaram - 1
obrigava - 2
obrigou - 2
obscuridades - 1
obscuro - 2
obsequio - 5
obsequioso - 1
observação - 1
observal-o - 1
observar-lhe - 1
observasse - 1
observou - 3
observou-me - 1
obsoleta - 1
obsolete - 1
obstaculo - 1
obstante - 5
obstinação - 1
obtain - 3
obtaining - 2
obter - 2
obtusos - 1
occasião - 19
occasiões - 3
occorrera - 1
occorreu - 1
occorria - 1
occorrido - 1
occorridos - 1
occulta - 1
occupar - 1
occur - 1
october - 1
oculo - 1
odes - 2
odio - 2
of - 122
offendesse - 1
offerecer - 1
offereceu - 3
offereci-me - 1
offerecia - 1
offerecia-se - 1
offers - 1
office - 1
official - 3
officiante - 1
officio - 10
officios - 4
offuscava - 1
often - 1
oh - 18
oito - 4
old - 2
oleos - 5
olha - 9
olhado - 1
olhámos - 2
olhando - 12
olhar - 13
olhara - 1
olhára - 1
olhares - 1
olharia - 1
olhasse - 1
olhassem - 1
olhava - 9
olhava-me - 1
olhavam - 3
olhavamos - 1
olhe - 9
olhei - 8
olho - 3
olhos - 166
olhou - 11
olvidado - 1
olvido - 2
olympio - 1
omissão - 1
omissas - 1
omissos - 1
omnibus - 9
on - 11
onda - 2
ondas - 1
onde - 41
one - 2
online - 6
only - 2
onze - 4
opacos - 1
opas - 2
opera - 15
operações - 1
opinar - 3
opinava - 1
opinei - 1
opinião - 18
opinou - 3
oppôr - 1
opportunamente - 1
opportunidade - 1
opportunities - 1
opportunity - 1
opportuno - 1
opposição - 1
opposto - 2
optima - 1
optimo - 2
opusculo - 6
opusculos - 1
or - 77
ora - 33
oração - 1
orações - 5
oraculo - 1
orador - 2
oraes - 1
orar - 1
oratorio - 2
oratorios - 2
orava - 1
orchestração - 1
orchestraes - 1
ordem - 6
ordena - 1
ordena-se - 1
ordenação - 3
ordenado - 4
ordenados - 1
ordenando-me - 1
ordenar - 1
ordenar-se - 1
ordenares - 1
ordene - 3
ordenou - 1
ordenou-me - 1
ordenou-se - 1
ordens - 4
ordinaria - 1
ordinarias - 1
orelhas - 4
organized - 1
orgãos - 1
orgias - 1
orgulho - 4
origem - 3
originaes - 1
original - 1
originator - 1
orphão - 2
orthographia - 2
ortigas - 1
os - 668
osculares - 1
osculo - 2
ossos - 2
othello - 6
other - 17
others - 1
ou - 274
ouça - 1
ouça-me - 1
ouço - 5
our - 4
ouro - 10
ousar - 1
ousasse - 1
ousava - 1
out - 1
outdated - 1
outr - 8
outra - 139
outras - 53
outro - 106
outros - 75
outrosim - 4
outside - 2
outubro - 1
ouve - 7
ouvi - 38
ouvi-lhe - 1
ouvia - 13
ouvia-lhe - 1
ouvia-me - 1
ouvia-se - 1
ouvida - 2
ouvido - 7
ouvidor - 1
ouvidos - 8
ouvil-a - 2
ouvil-o - 7
ouvimos - 3
ouvindo - 6
ouvir - 14
ouvir-lhe - 2
ouvir-me - 2
ouvira - 7
ouvirá - 1
ouvira-o - 1
ouviram - 3
ouviremos - 1
ouviria - 1
ouvissemos - 1
ouviu - 13
ouviu-me - 3
ovo - 1
owed - 1
owner - 4
owns - 2
oxalá - 1
p - 2
pá - 1
pacata - 1
paciencia - 5
pacificámos - 1
paços - 1
pacto - 1
padaria - 1
padecem - 1
padecer - 3
padeceram - 1
padeceu - 2
padeci - 1
padecia - 2
padecido - 2
padecimento - 1
padecimentos - 2
padre - 112
padre-modelo - 1
padre-nossos - 7
padres - 6
padrinho - 3
padua - 43
pae - 74
paes - 8
paga - 4
pagam - 1
pagamento - 3
pagão - 1
pagar - 7
pagará - 1
pagaria - 2
pagãs - 1
pagasse - 2
pagava - 1
page - 2
pagem - 2
pages - 1
pagina - 3
paginas - 8
pagou - 2
pague - 1
paguei - 1
paid - 6
painel - 1
pairando - 1
paixão - 7
paiz - 1
paizagens - 2
palacio - 1
palavra - 52
palavras - 79
palco - 1
palestina - 1
palhada - 1
palhinha - 1
pallejavam - 1
pallida - 3
pallido - 2
pallio - 6
palmas - 2
palmeira - 1
palmo - 2
palpebras - 3
palpitar - 2
pancada - 4
pancadas - 2
pandora - 2
panegyrico - 16
panno - 3
pão - 2
papa - 9
papa-missas - 1
papae - 30
papagaio - 1
papando - 1
papeis - 10
papel - 29
papelinho - 2
paper - 1
paperwork - 1
paquete - 2
par - 3
para - 542
parabém - 1
parada - 1
paradas - 1
parado - 2
paragraph - 11
paragraphs - 3
parallelamente - 1
parámos - 1
paraná - 2
parando - 2
parar - 6
parára - 1
pararam - 3
parasitas - 1
parava - 3
paravam - 1
parceiro - 3
parcella - 1
parcial - 1
pare - 1
pareça - 2
parece - 26
parece-lhe - 3
parece-me - 5
parecendo - 6
parecendo-se - 1
parecer - 7
parecerá - 1
pareceram - 1
pareceria - 1
parecesse - 1
pareceu - 8
pareceu-me - 5
parecia - 17
parecia-lhe - 1
parecia-me - 1
pareciam - 9
parecias - 1
parecida - 2
parecido - 6
parecidos - 1
parede - 14
paredes - 7
parei - 10
parenta - 4
parentes - 5
parentescos - 1
parir - 1
pariz - 1
parochia - 2
parochial - 1
parou - 4
parques - 1
part - 4
parte - 34
partes - 6
partia - 2
particular - 22
particulares - 1
particularly - 1
particularmente - 6
partida - 2
partidario - 1
partidos - 1
partir - 1
partiram - 1
partitura - 3
parts - 2
party - 1
pas - 1
paschoa - 1
pasmado - 4
pasmava - 1
pasmou - 1
passa - 7
passada - 1
passadas - 1
passado - 15
passados - 2
passageiros - 1
passagem - 6
passagens - 2
passam - 2
passámos - 1
passando - 5
passar - 15
passara - 1
passára - 1
passaram - 1
passarem - 1
passarinhos - 3
passaro - 2
passaros - 6
passasse - 2
passassem - 1
passastes - 1
passava - 8
passavam - 5
passavamos - 2
passe - 2
passeadores - 2
passeámos - 1
passeando - 1
passear - 4
passei - 5
passei-lhe - 1
passeio - 8
passeios - 2
passem - 1
passivo - 1
passo - 18
passos - 6
passou - 16
passou-os - 1
pastel - 1
pastoral - 1
pataca - 1
patamar - 2
patena - 1
pateo - 2
pater - 1
paternal - 1
paternalmente - 1
paternidade - 2
pathologia - 1
patria - 1
patricios - 1
patuscas - 1
pau - 6
paula - 1
paulista - 1
paulo - 12
pausadas - 1
pausado - 1
pay - 1
paying - 3
payments - 3
paz - 3
pazes - 3
pé - 50
peça - 6
peça-lhe - 1
peças - 2
peccado - 18
peccados - 3
peço - 5
peço-lhe - 3
pedacinho - 2
pedacinhos - 1
pedaço - 7
pedaços - 3
pede - 6
pedem - 1
pedi - 6
pedi-lhe - 6
pedia - 7
pedia-a - 1
pedia-lhe - 2
pedia-me - 2
pedia-o - 1
pediam - 1
pediam-me - 1
pediamos - 1
pedias - 1
pedido - 4
pedil-o - 2
pedindo - 3
pedindo-me - 1
pedir - 20
pedir-lh - 1
pedir-lhe - 4
pedir-me - 2
pedirei - 1
pediria - 2
pedisse - 2
pediu - 9
pediu-lhe - 1
pediu-lhes - 1
pediu-me - 10
pedra - 5
pedrada - 1
pedras - 1
pedro - 8
pega - 1
pegado - 2
pegal-a - 1
pegam - 3
pegámos - 1
pegando-lhe - 1
pegando-se - 1
pegar - 7
pegasse - 3
pegava - 2
pegava-me - 2
pegou - 8
pegou-me - 4
pegou-se - 1
pegue - 1
pegue-se - 1
peguei - 9
peguei-lhe - 6
peitar - 1
peito - 10
pela - 66
pelas - 11
pelle - 1
pelo - 48
pelos - 14
pena - 9
penas - 1
pende - 1
pendente - 3
pendia - 1
pendulas - 1
pendulo - 2
pendura - 1
pendurou-as - 1
penetrar-lhe - 1
penhores - 1
penitencia - 1
penna - 8
penosa - 1
penosos - 1
pensa - 3
pensadas - 1
pensado - 2
pensaes - 1
pensamento - 10
pensamentos - 2
pensando - 9
pensar - 14
pensara - 1
pensára - 1
pensarias - 1
pensas - 1
pensasse - 4
pensativo - 1
pensativos - 1
pensava - 5
pensei - 21
penso - 9
pensou - 1
pente - 4
penteado - 10
penteal-os - 1
penteando - 1
pentear - 2
penteastes - 1
penteou - 1
pentes - 1
penultimo - 1
people - 3
peor - 6
peores - 2
peque - 1
pequena - 13
pequenas - 2
pequenino - 4
pequeno - 21
pequenos - 7
peralta - 8
peraltas - 4
perca - 1
percebel-o - 1
percorreu-me - 1
percorri - 1
perda - 3
perdão - 12
perde - 5
perde-se - 4
perdel-o - 1
perdem - 1
perdendo - 2
perder - 13
perder-se-hia - 1
perdera - 2
perderam - 1
perderam-se - 1
perderás - 1
perdesse - 1
perdeu - 5
perdeu-os - 1
perdeu-se - 1
perdi - 2
perdi-me - 1
perdia - 3
perdiamos - 1
perdição - 1
perdida - 1
perdido - 1
perdidos - 1
perdoa - 2
perdoai - 2
perdoasse - 1
perdoava - 1
perdoe - 3
perdôe-me - 1
perdoei - 1
perdoou - 1
pereira - 2
peremptorio - 1
perfeição - 5
perfeitamente - 5
perfeitissimo - 2
perfeito - 3
perfidia - 1
perfil - 2
perfis - 2
perform - 1
performances - 1
performed - 1
performing - 3
pergunta - 8
perguntámos-lhe - 1
perguntando - 1
perguntando-me - 1
perguntar - 7
perguntar-lh - 1
perguntar-lhe - 3
perguntar-me - 1
perguntar-nos - 1
perguntas - 5
perguntasse - 1
perguntava - 8
perguntava-lhe - 1
perguntava-me - 1
perguntavam - 1
pergunte - 2
pergunte-lhe - 2
perguntei - 11
perguntei-lhe - 5
perguntes - 1
pergunto - 4
perguntou - 21
perguntou-lhe - 6
perguntou-me - 13
pericia - 1
perigo - 4
periodic - 1
periodicos - 1
periodo - 2
peripecias - 1
permanent - 1
permanentes - 1
permeio - 1
permission - 6
permitted - 2
permittia - 3
permittiria - 1
permittiu - 1
perna - 2
pernadas - 2
pernambuco - 1
pernas - 19
perninhas - 1
perola - 2
perpassar - 1
perpetua - 1
perplexa - 1
perseguia-me - 1
perseguiam-me - 1
perseguil-a - 1
persianas - 1
persignei-me - 1
persiste - 1
persistiria - 1
person - 4
personagem - 1
personagens - 3
perspectiva - 1
persuadir - 1
persuasão - 4
pertencem - 1
perto - 20
perturbava - 1
perversa - 2
perverso - 1
pés - 16
pesa - 1
pesadelo - 1
pesado - 1
pesados - 1
pesando - 1
pescadores - 1
pescoço - 4
peso - 2
pesquiza - 1
pesquizava - 1
pessoa - 41
pessoaes - 2
pessoas - 35
petrechos - 1
petropolis - 2
petulancia - 1
pezar - 1
pg - 1
pglaf - 1
phantasmagoria - 1
pharmacia - 2
phenomeno - 4
philosophia - 1
philosophica - 1
philosophico - 1
philosopho - 1
philosophos - 1
photographar-se - 1
photographia - 7
photographias - 1
phrase - 11
phraseologia - 1
phrases - 3
physica - 1
physical - 2
physicas - 2
physico - 1
physiologia - 1
physionomia - 1
pia - 3
piano - 6
piante - 1
picar - 1
piedade - 3
piedosos - 1
pigarrear - 1
pilatos - 1
pilherias - 1
pilherico - 1
piloto - 1
pinta - 3
pintado - 3
pintados - 1
pintar - 1
pintarão - 1
pintor - 1
pintou - 2
pintura - 5
pinturas - 2
pio - 3
pique - 2
piquete - 1
pirralho - 1
pirueta - 2
pisando - 1
piscando - 1
piscando-me - 2
pisei - 1
pistola - 1
piston - 4
pitanga - 1
pitangueira - 1
place - 1
placida - 2
plagiario - 1
plain - 2
planeta - 1
plano - 9
planos - 1
plantas - 1
plantei-lhe - 1
platão - 2
platéa - 1
please - 3
plena - 1
pluraes - 1
plutarcho - 2
pó - 2
pobre - 15
pobres - 2
poço - 10
pode - 1
póde - 78
pôde - 1
póde-se - 4
podeis - 2
podem - 1
pódem - 7
podemos - 4
podendo - 5
poder - 9
poderá - 7
poderás - 1
poderia - 10
poderiam - 1
poderoso - 1
pódes - 3
podia - 72
podiam - 14
podiamos - 3
podido - 1
podridão - 2
põe - 2
põem - 1
poema - 1
poesia - 1
poesias - 1
poeta - 12
poetar - 1
poetas - 2
poetica - 1
pois - 58
pôl-o - 1
polemica - 6
policiaes - 1
polidez - 2
polido - 1
politica - 7
politico - 3
politicos - 2
polos - 1
pomposo - 1
poncio - 1
ponderou - 1
ponderou-me - 1
ponha-lhe - 1
ponhamos - 1
ponho - 5
ponta - 5
pontas - 7
ponte - 1
pontificio - 1
ponto - 28
pontos - 1
pontual - 1
pontualmente - 1
por - 343
pôr - 5
pôr-me - 1
porção - 3
porco - 1
porções - 1
porcos - 1
porei - 1
porém - 19
poria - 4
porquanto - 4
porque - 88
porta - 53
portado - 1
portador - 2
portal - 1
portanto - 3
portão - 4
portas - 5
portasse - 1
porte - 1
portinhola - 1
porto - 2
portuguese - 1
portuguezes - 1
porventura - 1
posição - 2
positivamente - 2
positivos - 1
possa - 7
possessed - 1
possession - 1
possibilidade - 3
possibility - 1
possiveis - 4
possivel - 19
posso - 22
possue - 2
possuia - 5
possuil-o - 1
possuiu - 1
possuo - 1
posted - 4
posthuma - 1
posthumo - 1
posto - 23
postos - 1
postuma - 1
postura - 1
potencias - 1
potro - 1
pouca - 6
poucas - 4
pouco - 75
poucos - 13
poude - 4
poupa - 1
poupa-me - 1
poupada - 2
poupado - 1
poupando - 1
poupar - 1
poupo-vos - 1
pousados - 1
pousar - 1
pousava - 1
pousou - 2
povo - 2
poz - 5
