---------- LEXICON ----------
estivera - 6
estiveram - 1
estiveres - 1
estivesse - 12
estivessem - 3
estivesses - 1
estiveste - 1
estofada - 1
estoira - 3
estoirar - 3
estoirou-lhe - 1
estoit - 1
estomago - 4
estonteada - 1
estopa - 2
estopada - 1
estorcendo-se - 1
estorceu-se - 1
estorricava - 1
estorrilho - 1
estorvar - 1
estorvar-se - 1
estorvasse - 1
estorvo - 2
estou - 27
estou-lhe - 1
estou-te - 1
estrada - 3
estradas - 1
estraga - 1
estragar - 2
estragou-me - 1
estrangeira - 1
estrangeiras - 1
estrangeiros - 1
estrangulada - 2
estrangulado - 4
estrangularem - 1
estrangulavam - 1
estranha - 3
estranhal-o - 1
estranhando - 1
estranhando-o - 1
estranhar - 1
estranhas - 1
estranhava - 1
estranheza - 1
estranho - 6
estranhou - 1
estranhou-a - 1
estrebaria - 1
estrebuchava - 1
estreita - 4
estreitára-se - 1
estreiteza - 1
estreito - 4
estrellavam - 1
estremunhamento - 2
estrepitosa - 3
estribilho - 2
estridente - 6
estridulavam - 1
estroina - 1
estrompada - 2
estrompado - 2
estrondo - 2
estrondosas - 2
estrophes - 1
estropicio - 1
estrugio - 1
estrume - 1
estudante - 10
estudantes - 3
estudar - 1
estudos - 2
estufando - 1
estufas - 1
estupida - 1
estupidamente - 3
estupidez - 2
estupido - 2
estupor - 5
esvasiára - 1
esvasiava - 2
esvasiou - 1
esvaziado - 1
esvaziara - 1
esvaziaram - 1
esvaziassem - 1
esvaziou - 1
esvaziou-lhe - 1
esvoaçava - 1
et - 8
eterna - 1
eternamente - 6
eternas - 2
eterno - 2
eu - 132
europa - 4
europeu - 1
eust - 1
evadido - 1
evaporação - 1
even - 2
evidencia - 1
evitar - 1
evitaram-se - 1
evolavam - 1
ex - 2
ex-collega - 1
ex-taverneiro - 1
exacto - 3
exagerada - 1
exageradamente - 1
exageradas - 1
exagerado - 1
exagerando - 1
exagero - 1
exame - 1
examinando - 1
examinar-lhe - 1
examinavam - 1
examinou-lhe - 1
exanime - 1
excellente - 3
excellentes - 1
excepção - 3
except - 4
excitação - 1
excitado - 2
excitados - 1
exclamação - 2
exclamações - 3
exclamaram - 1
exclamava - 3
exclamou - 21
exclamou-lhe - 2
exclusion - 1
exclusivamente - 4
excremento - 1
exemplo - 10
exemplos - 1
exempt - 2
exercia - 1
exercicio - 1
exercito - 1
exhalação - 1
exhalado - 1
exhalando - 1
exhausta - 1
exhortando - 1
exhuberancia - 1
exigencias - 2
exigia - 2
exigindo - 1
exigio - 2
existencia - 11
existia - 2
existir - 1
exists - 1
expansão - 1
expansiva - 1
expedição - 2
expedita - 1
expend - 1
expense - 1
expenses - 2
experiencia - 1
experimentas - 1
experimentasse - 1
explanation - 2
explicação - 1
explicando - 1
explicar - 1
explicarei - 1
explicava - 1
explicou - 7
explodia - 1
explodir - 1
explorar - 1
explosão - 5
explosões - 1
exporiam - 1
exporting - 1
exposta - 1
exposto - 2
expoz - 1
expôz - 1
expremida - 1
express - 1
expressamente - 1
expressão - 8
expressões - 1
exprimiam - 1
exprimir - 2
expulsa - 1
exquisitice - 1
extasis - 2
extensa - 1
extenso - 1
extent - 1
extincto - 1
extinguir-se - 2
extorquia - 1
extrahir - 1
extraordinario - 2
extravagancias - 1
extravagante - 3
extravagantes - 1
extrema - 3
extremamente - 2
extremas - 3
extremidade - 2
extremo - 6
extremos - 1
f - 11
fabrica - 2
fabricar - 1
fabricarem - 1
fabricas - 2
faca - 3
faça - 9
faça-se - 1
façam - 1
façanhas - 2
faces - 2
faceteou - 1
facil - 2
facility - 1
facilmente - 2
facinora - 4
faço - 9
facto - 15
facturas - 1
fadiga - 3
fadigas - 2
fadinho - 1
fados - 3
faina - 2
faiscas - 1
faiscavam - 1
faiscavam-lhe - 1
falcatrua - 1
falia - 1
falla - 7
fallando - 8
fallando-lhe - 1
fallar - 37
fallar-lhe - 2
fallára - 1
fallaram - 1
fallaremos - 1
fallas - 2
fallasse - 1
fallassem - 1
fallava - 9
fallavam - 2
falle - 4
fallei - 2
fallei-lhe - 1
fallemos - 2
falles - 1
fallidos - 1
fallo - 2
fallou - 6
fallou-lhe - 3
fallou-me - 1
fallou-se - 1
falsete - 3
falso - 1
falta - 16
faltando-lhe - 1
faltar - 4
faltará - 1
faltára-lhe - 1
faltaria - 1
faltassem - 1
faltava - 7
faltavam - 3
faltavam-lhe - 1
faltou - 3
faltou-lhe - 1
fama - 2
familia - 36
familiares - 1
familiaridade - 1
familiarisado - 2
familias - 2
famoso - 1
fanada - 1
fanatismo - 1
fanfarrão - 1
fanhoso - 1
fanicos - 1
faquinha - 1
fará - 2
farandula - 1
farda - 7
fardado - 3
fardára-se - 1
fardo - 1
fardos - 2
farei - 1
farfalharam - 1
faria - 1
fariam - 2
farinha - 2
fariscar - 1
fariscára-o - 1
farisqueira - 1
farjão - 1
faro - 2
farripas - 1
farta - 6
fartadela - 1
fartão - 1
fartar - 2
fartares - 1
fartas - 1
fartavam - 1
farto - 3
fartos - 1
fartum - 4
fasciculos - 1
fascinador - 1
fascinados - 1
fascinando-a - 1
fastio - 2
fatal - 2
fatalidades - 1
fatalmente - 1
fatia - 2
fatigado - 1
fatigam - 1
fatigante - 1
fato - 2
fatos - 1
fatua - 1
fatuas - 1
fatuo - 1
favas - 1
favor - 6
faz - 24
faz-me - 1
faz-se - 1
faze-me - 1
fazel-a - 1
fazel-o - 2
fazel-os - 2
fazem - 4
fazem-se - 1
fazemos - 1
fazenda - 7
fazendas - 2
fazendeiro - 5
fazendeiros - 1
fazendo - 21
fazendo-lhe - 2
fazendo-o - 1
fazendo-se - 4
fazer - 86
fazer-lhe - 5
fazer-lhes - 1
fazer-me - 2
fazer-se - 3
fazerem - 1
fazermos - 1
fazes - 4
fazia - 45
fazia-lhe - 4
fazia-o - 2
fazia-se - 11
faziam - 15
faziam-lhe - 1
faziam-no - 1
faziam-se - 2
faziamos - 1
fé - 8
febrão - 1
febre - 16
febres - 2
febril - 1
febrilmente - 2
fecha-fecha - 2
fechada - 7
fechadas - 2
fechado - 8
fechados - 8
fechadura - 3
fechando - 1
fechando-a - 1
fechar - 6
fechar-se - 1
fechára - 1
fecharam-se - 2
fecharem-se-lhe - 1
fechasse - 1
fechava - 2
fechava-lhes - 1
fechava-se - 2
feche - 1
feches - 1
fecho - 2
fechou - 8
fechou-se - 3
fecunda - 1
fecundante - 1
fecundidade - 1
fecundo - 1
federal - 2
fedor - 2
fedorenta - 1
fee - 8
fees - 4
feia - 7
feijão - 1
feio - 4
feira - 1
feiras - 1
feita - 10
feitas - 6
feitiçarias - 1
feiticeira - 3
feitiço - 2
feitiços - 1
feitio - 1
feitios - 4
feito - 21
feitos - 2
fel - 1
fel-as - 1
fel-o - 3
felicidade - 9
felicidades - 1
felicitações - 1
felicitava - 1
felicitou-o - 1
feliz - 17
felizes - 3
felizmente - 6
feltro - 1
femea - 1
fêmea - 1
femeas - 2
feminil - 2
feminilidade - 1
feminino - 2
fera - 1
féra - 3
feria - 1
feridas - 3
ferido - 5
feridos - 2
ferio - 2
fermentação - 3
fermentava - 1
fermentava-lhes - 1
ferocidade - 1
feroz - 10
ferozes - 3
ferozmente - 1
ferrado - 1
ferragens - 1
ferramenta - 2
ferramentas - 2
ferrára - 1
ferravam-se - 1
ferreiro - 13
ferreiros - 4
ferro - 23
ferro-lhe - 1
ferros - 1
ferrou - 1
ferrou-a - 1
ferrou-lhe - 2
ferrugem - 1
fervendo - 3
ferver - 4
ferveu - 1
fervia - 3
ferviam - 2
fervido - 1
festa - 14
festas - 7
festejarmos - 1
festou - 1
fetida - 2
fetido - 1
fetidos - 1
few - 1
fez - 37
fez-lhe - 4
fez-se - 20
fezes - 1
fia - 1
fiança - 1
fibra - 4
fibras - 1
fica - 14
ficam - 2
ficando - 4
ficar - 45
ficara - 1
ficará - 2
ficára - 10
ficaram - 7
ficarás - 1
ficarei - 2
ficarem - 1
ficaria - 2
ficariam - 2
ficassem - 1
ficassemos - 1
ficava - 26
ficavam - 6
ficavam-lhe - 1
fico - 1
ficou - 33
fidalga - 3
fieis - 1
fiel - 2
figa - 1
figado - 4
figados - 1
figuier - 1
figura - 6
figurar - 1
figuras - 3
figurava - 3
figurinhas - 1
figurou-se - 1
fila - 4
filando - 2
filante - 1
file - 1
fileira - 1
files - 1
filha - 96
filharada - 1
filhas - 4
filhinha - 5
filhinho - 2
filhita - 1
filho - 21
filhos - 10
fim - 32
fimbria - 1
fina - 4
final - 1
finalmente - 5
financeiro - 1
financial - 1
finas - 3
findara - 1
fineza - 1
finge-se - 1
fingia - 3
fingia-se - 1
fingindo - 7
fingindo-se - 2
fingio - 2
fingio-se - 1
fingir-se - 1
finissimas - 1
fino - 9
finorio - 1
finos - 3
fio - 5
fios - 1
fique - 8
fiques - 1
firmado - 1
firmados - 1
firmando-se - 1
firme - 2
firmezas - 1
firmo - 68
fiscaes - 1
fiscal - 2
fisgava - 1
fita - 1
fitando - 1
fitando-a - 1
fitando-o - 1
fitar - 2
fitarem - 1
fitava - 1
fitava-a - 1
fitinha - 1
fitness - 1
fito - 2
fitos - 1
fitou - 2
fitou-o - 1
fix - 1
fixado - 1
fixidez - 1
fiz - 6
fiz-lhe - 1
fizemos - 2
fizer - 2
fizera - 9
fizera-lhe - 1
fizera-se - 4
fizéra-se - 2
fizeram - 3
fizeram-se - 4
fizesse - 5
fizessem - 3
flagrante - 3
flammejante - 1
flamula - 1
flanco - 2
flandres - 3
flanella - 1
flexivel - 1
flor - 2
flôr - 10
flores - 6
flôres - 7
floresta - 3
florestas - 1
florinda - 24
flôrinhas - 1
florões - 1
fluctuando - 1
fluminense - 4
fluxo - 1
fofo - 1
fôfos - 1
fogão - 3
fogãozinho - 1
fogareiro - 5
foge - 3
fogo - 38
fogões - 1
fogos - 1
fogoso - 2
foguear-lhe - 1
fogueira - 1
fogueou - 1
fogueteiro - 1
foguetes - 1
foi - 150
foi-lhe - 3
foi-lhes - 1
foie-gras - 2
folego - 5
folga - 4
folgadores - 1
folha - 11
folhas - 6
folia - 2
follow - 1
following - 4
fome - 7
fomente-se - 1
fomos - 1
fona - 1
fontes - 1
for - 26
fôr - 10
fora - 19
fóra - 83
fôra - 40
fôra-se - 1
fôra-se-lhe - 1
foram - 22
foram-se - 1
foram-se-lhe - 1
força - 20
forças - 11
fores - 1
forja - 5
form - 4
forma - 4
fórma - 1
formados - 1
formal - 1
formalidade - 2
formalmente - 2
formando - 11
formando-se - 1
formar - 2
formar-se - 3
formara - 1
formaram-se - 1
fórmas - 1
format - 4
formats - 1
formava - 3
formava-se - 3
formavam - 1
formidaveis - 2
formidavel - 10
formigas - 3
formigava - 1
formigueiro - 5
formou - 1
formou-se - 4
fornalha - 2
fornecedor - 1
fornecedores - 1
fornecia - 1
fornecimento - 1
forneço-a - 1
forno - 2
fôro - 1
fôrra - 1
forradas - 1
forrado - 3
forrobodó - 1
forrobodós - 1
forrou - 2
fortalecer-se - 1
forte - 38
fórte - 1
fortes - 8
forth - 8
fortuna - 5
fortunas - 1
forty - 1
fosquinhas - 2
fossando - 1
fosse - 34
fossem - 1
found - 2
foundation - 25
fraca - 2
fraco - 5
fracos - 1
fragilidade - 1
fragor - 2
fralda - 3
fraldas - 2
franca - 2
française - 1
francamente - 1
france - 1
francesco - 2
francez - 3
franceza - 4
francezes - 1
francisco - 2
franco - 1
françois - 1
frango - 1
franqueados - 1
franqueou - 1
franqueou-lhe - 1
franqueza - 4
franzina - 1
franzindo - 2
franzino - 1
fraque - 2
fraqueza - 2
frasco - 1
frascos - 1
free - 5
freely - 4
frege - 6
freguez - 6
freguezas - 1
freguezes - 8
freguezia - 2
freguezias - 1
freitas - 1
freixal - 1
fremindo-lhe - 1
fremir - 3
freneticamente - 2
frenezi - 2
frente - 45
frequencia - 2
frequentadores - 1
frequentára - 1
frequentemente - 1
frequentes - 1
fresca - 6
fresco - 6
frescura - 2
fresta - 1
fretes - 1
fria - 6
friage - 2
friagem - 1
friamente - 2
frias - 1
frigia - 1
frinchas - 1
frio - 4
frios - 5
fritas - 1
fritava - 1
frito - 5
fritos - 1
from - 15
fronha - 1
fronhas - 1
fronte - 4
frouxamente - 1
frouxas - 1
frouxo - 5
fructa - 3
fructas - 1
fructo - 2
frugal - 1
fubá - 1
fuças - 2
fuga - 1
fugia - 3
fugiam - 2
fugido - 1
fugidos - 1
fugindo - 5
fugindo-lhe - 1
fugio - 4
fugio-lhe - 1
fugir - 11
fugira - 2
fugiram - 2
fugiram-lhe - 1
fugirem - 1
fugirem-lhe - 1
fugisse - 1
fui - 9
fujas - 2
fulgurosos - 1
full - 13
fulva - 1
fulvo - 1
fumaça - 4
fumaças - 2
fumando - 2
fumar - 4
fumava - 2
fumegante - 4
fumegar - 1
fumegavam - 2
fumo - 9
funcção - 1
fundadores - 1
fundas - 1
fundo - 31
fundos - 19
funduras - 1
funebre - 1
funebremente - 2
fungando - 3
fungar - 1
fungára - 1
furia - 6
furias - 3
furiosa - 2
furioso - 10
furo - 5
furtando - 1
furtando-se - 1
furtar-lhe - 1
furtavam - 3
further - 1
furto - 1
furtos - 1
fusilavam - 1
fustigar - 1
fustigasse - 1
futura - 1
future - 3
futuro - 8
fuveiro - 1
gabinetes - 1
gado - 2
gaforina - 2
gaguejou - 3
gaiola - 4
gaiolas - 2
gaitas - 2
gaivotas - 1
galanteal-a - 1
galanteando-o - 1
galantemente - 1
galgando - 3
galgava - 1
galgou - 1
galhofa - 1
galhos - 1
gallego - 7
gallegos - 1
gallica - 1
gallinha - 6
gallinhas - 5
gallinheiro - 2
gallo - 2
gallos - 3
galopando - 1
galope - 1
gambá - 1
gameleira - 1
gana - 2
gancho - 1
ganha - 1
ganhámos - 1
ganhando - 2
ganhar - 9
ganhara - 1
ganhára - 2
ganharam - 1
ganhava - 5
ganho - 1
ganhos - 1
ganhou - 4
ganindo - 2
garantia - 1
garantia-se - 1
garantiam - 1
garantias - 1
garantidos - 1
gargalhada - 2
gargalhadas - 10
garganta - 5
gargantas - 1
gargarejou - 1
garnier - 2
garnizé - 7
garrafa - 18
garrafão - 3
garrafas - 17
garrafões - 1
garras - 5
garrido - 1
garrulices - 1
gasta - 2
gastador - 1
gastal-o - 1
gastar - 8
gastava - 1
gasto - 3
gastos - 2
gato - 26
gatos - 2
gatunos - 1
gaveta - 6
gaz - 1
gazéara - 1
gazeassem - 1
gazoza - 1
geito - 10
geladas - 1
gelo - 2
gemendo - 1
gemer - 5
gemeu - 2
gemiam - 1
gemido - 4
gemidos - 8
general - 4
generations - 2
genero - 2
generos - 2
generously - 1
gengibirra - 1
gengivas - 2
genio - 3
genital - 1
genro - 2
gentalha - 4
gente - 80
gentes - 1
gentinha - 1
geração - 2
geral - 11
germinava - 1
gesso - 1
gesticular - 1
gesticulava - 2
gesto - 11
gestos - 2
gigante - 5
gigantescas - 1
gigos - 1
gira - 1
girando - 2
giráo - 1
giráos - 6
girava-a - 1
giravam - 1
giro - 2
give - 4
given - 1
globo - 1
globos - 1
gloria - 1
glutão - 1
goals - 1
gole - 10
golfada - 1
golle - 3
golpe - 3
golpes - 2
golphada - 1
gomma - 1
gonçalves - 1
gorda - 6
gordas - 2
gordo - 2
gordos - 1
gordura - 2
gosando - 1
gosar - 3
gosava - 2
gosavam - 1
goso - 4
gosos - 1
gosta - 1
gostaram - 1
gostas - 1
gostasse - 1
gostava - 4
gostavam - 2
gostavam-se - 1
goste - 2
gostei - 1
gostinho - 1
gosto - 15
gostos - 1
gostoso - 3
gostosos - 2
gotta - 4
gottas - 1
gotteiras - 2
gottejante - 1
gottejantes - 2
gottejar - 1
gottejavam - 1
govern - 1
governa - 1
governo - 6
gozar - 2
gozava - 1
gozo - 1
gozos - 1
gozou - 2
gozou-a - 2
graça - 14
graças - 5
gradeada - 1
grades - 2
grado - 2
graduado - 1
gram-cruzes - 1
grama - 1
granadeiro - 1
grande - 86
grandes - 16
grandeza - 3
grandezas - 2
grandissima - 1
granito - 8
granted - 1
gráos - 1
grasnar - 1
gratefully - 1
gratidão - 1
gratificação - 2
gratuitos - 1
gravata - 8
grave - 2
gravemente - 1
graves - 1
gravida - 6
gravidade - 1
gravidez - 1
grelada - 1
grinalda - 2
grisalha - 1
grisalho - 1
grita - 1
gritadoras - 1
gritando - 8
gritar - 3
gritar-lhe - 1
gritaram - 1
gritaria - 1
gritava - 7
gritava-lhe - 1
gritava-se - 1
gritavam - 1
grito - 12
gritos - 7
gritou - 22
gritou-lhe - 4
gross - 1
grossa - 10
grossas - 4
grosseiramente - 1
grosseiro - 2
grosseiros - 1
grosso - 18
grossos - 6
group - 1
grudadas - 1
grudado - 4
grudam - 1
grudando-se - 1
grudando-se-lhe - 1
grudava - 1
grunhia - 1
grunhidos - 1
grunhindo - 2
grupo - 22
grupos - 9
guarda - 4
guarda-a - 1
guarda-chuva - 4
guardanapo - 2
guardanapos - 1
guardando - 2
guardando-as - 1
guardar - 1
guardas - 1
guardasse - 1
guardava - 2
guardavam - 1
guardou - 3
guarnecida - 1
guela - 2
guéla - 1
guerra - 12
guerrear - 1
guiada - 1
guincho - 1
guinchos - 1
guitarra - 9
guitarras - 2
guizos - 1
gula - 1
gulosa - 1
gulosas - 1
gutenberg - 88
guttural - 2
h - 2
ha - 63
habilidade - 3
habilitado - 2
habitada - 1
habitado - 1
habitantes - 1
habitar - 1
habitava - 1
habitavam - 1
habito - 4
habitos - 5
habituada - 3
habituado - 2
habituados - 1
habituar-se - 1
habituara - 2
habituára-se - 2
habituaram - 1
habituou-lhe - 1
haja - 1
halito - 2
hão - 5
harmless - 1
harmonicas - 1
harmoniosa - 1
harmonioso - 2
hart - 1
has - 6
hasta - 1
hausto - 2
haustos - 1
have - 7
havemos - 1
haver - 5
haverá - 1
haveria - 1
havia - 122
haviam - 7
havias - 1
he - 2
hear - 1
hedionda - 1
hei - 14
hein - 19
heliotropos - 1
help - 3
hemorrhoidas - 1
henrique - 18
henriquinho - 3
herança - 1
herculeo - 1
hercules - 5
herdado - 1
herdara - 1
herdaram - 1
hereditaria - 1
hermeticamente - 1
heróe - 1
hervas - 2
hesitações - 2
hesitou - 1
hilaridade - 2
hippes - 1
historia - 4
historias - 1
hoje - 29
hold - 1
holder - 4
hombreira - 1
hombridade - 1
hombro - 21
hombros - 11
homem - 144
homemzarrão - 3
homens - 41
homenzinhos - 1
homicida - 2
homicidas - 1
honesta - 3
honestidade - 6
honra - 5
honrada - 1
honrado - 1
honrados - 1
hontem - 9
hope - 1
hora - 27
horas - 69
horizonte - 1
horizontes - 3
horrivel - 3
horrorosos - 1
horta - 1
hortaliças - 2
hortas - 8
hortelões - 1
hospedagem - 1
hospedava-se - 1
hospede - 1
hospedes - 2
hospedou-o - 1
hospicio - 7
hospital - 9
hoteis - 2
hotel - 1
houve - 10
houver - 1
houvera - 3
houvéra - 1
houvesse - 5
how - 4
however - 1
humana - 1
humedecia - 1
humida - 6
humidade - 4
humidas - 2
humido - 2
humidos - 3
humilde - 7
humildemente - 1
humildes - 2
humilhação - 1
humilhava - 1
humor - 5
hun - 2
hundreds - 1
hymno - 2
hymnos - 1
hypertext - 1
hypothecando-se - 1
hypothecas - 2
hypothese - 2
hypotheses - 1
i - 2
ia - 96
ia-se - 3
iam - 27
iam-se - 3
içaram-se - 1
ida - 2
idade - 5
idéa - 17
ideaes - 1
ideal - 8
idealisar - 1
idéas - 4
identica - 1
identico - 1
identification - 1
identify - 1
idiota - 4
ido - 10
idolo - 2
idyllio - 1
if - 22
ignorante - 1
igual - 8
igualdade - 1
igualmente - 6
iguarias - 2
ii - 3
iii - 2
il - 2
ilhargas - 1
ilhas - 1
illimitado - 1
illimitados - 1
illudia - 1
illudido - 1
illudir-se - 2
illuminadas - 1
illuminado - 2
illuminados - 3
illuminaram-se - 1
illuminou - 1
illuminou-a - 1
illuminou-se - 1
illusão - 2
imagem - 2
images - 1
imaginação - 1
imaginar - 3
imaginára-se - 1
imitando - 1
immediata - 1
immediatamente - 1
immediate - 2
immediato - 3
immensa - 3
immensas - 1
immenso - 4
immensos - 1
imminente - 1
immoveis - 3
immovel - 7
immunda - 4
immundas - 1
immundo - 3
impaciencia - 5
impaciente - 10
impacientes - 1
impassivel - 1
impedia - 1
impedio - 3
impedir - 2
impellia - 1
impenetravel - 1
imperio - 1
impertinencias - 1
impertinente - 3
impertinentes - 1
imperturbaveis - 1
imperturbavel - 2
impeto - 7
impingiam-se - 1
implacaveis - 1
implacavel - 3
implicando - 1
implicar - 1
implied - 2
implorar - 1
imponente - 2
imponentes - 1
importa - 1
importancia - 3
important - 1
importante - 1
importantes - 1
importantissimo - 1
importunal-o - 1
importunos - 1
imposed - 1
imposições - 2
impossivel - 6
imposto - 1
imposturia - 1
impotencia - 2
impotente - 3
imprecação - 1
imprecações - 1
imprecava - 1
imprecou - 1
impregnado - 1
imprensa - 1
impressão - 2
impressionada - 2
impressionado - 1
impressionava - 1
impressionou-se - 1
impressões - 3
imprestavel - 1
imprevidente - 1
imprevista - 1
imprevistos - 1
improvisada - 1
improviso - 7
imprudencia - 5
impubere - 1
impudica - 1
impulso - 3
impunha - 1
impunham - 2
in - 60
inaccessivel - 1
inaccurate - 1
inalteravel - 5
inattingivel - 1
incalculaveis - 1
incansavel - 1
incapaz - 2
incendiada - 2
incendiar - 1
incendio - 12
incerteza - 1
inchou-lhe - 1
incidental - 1
incidente - 1
incisivo - 1
incitado - 1
include - 1
included - 3
includes - 1
including - 9
inclusive - 1
incommodada - 1
incommodado - 3
incommodados - 1
incommodam - 1
incommodamente - 1
incommodar - 1
incommodo - 1
incommodou - 1
incomparavel - 1
incompatibilisado - 1
incompatibilisava - 1
incomplete - 1
inconfessavel - 1
inconsciencia - 1
inconsolavel - 3
incontinent - 1
incontinenti - 3
increasing - 1
incredulos - 1
incrivel - 1
incumbiria - 1
inda - 4
indagando - 1
indagou - 3
indecorosa - 1
indecoroso - 1
indefesso - 1
indefinidos - 1
indemnify - 1
indemnity - 1
independencia - 4
independentes - 1
indeterminado - 1
indicando - 1
indicando-lhe - 1
indicaram - 1
indicate - 1
indicating - 1
indice - 1
indicou - 1
indifferença - 1
indifferente - 8
indifferentemente - 2
indifferentes - 2
indignação - 4
indignada - 3
indignadas - 1
indignado - 1
indignava-se - 1
indirect - 1
indirectly - 1
indirecto - 1
indiscreta - 1
indispensaveis - 1
indisposta - 1
indisposto - 1
individual - 4
individualisar - 1
indo - 7
indolencia - 2
indolentemente - 1
ineffavel - 1
inerte - 1
inesgotavel - 1
inesperada - 1
inesperadamente - 1
inesperado - 2
inevitavel - 2
inextinguivel - 1
infallivel - 1
infancia - 1
infeliz - 23
infelizes - 4
infelizmente - 1
inferior - 1
infernal - 6
inferno - 11
infidelidade - 2
infidelidades - 1
infiel - 2
infinidade - 4
infinita - 2
infinitamente - 1
infinito - 1
inflammado - 1
inflammassem - 1
inflexiveis - 1
inflexões - 2
influencia - 4
information - 8
informe - 1
informou-se - 1
infringement - 1
infusa - 1
ingerido - 1
inglezes - 2
ingrata - 3
ingratidão - 1
ingrato - 1
ingreme - 1
inhá - 1
iniciaes - 2
inimigo - 4
inimigos - 1
inintelligivel - 1
injuria - 1
innocentezinha - 1
innundar-lhe - 2
inoffensivo - 1
inopinadamente - 1
inquebrantavel - 2
inquerio - 2
inquieta - 2
inquieto - 2
inquilinos - 3
inquiridor - 1
inquirio - 4
inseparaveis - 1
insigne - 1
insígnia - 1
insignificante - 1
insinuar - 1
insinuavam-se - 1
insistencia - 2
insistia - 3
insistiam - 1
insistio - 6
insistio-elle - 1
insistir - 1
insistisse - 2
insociavel - 2
insolação - 1
inspector - 1
inspiração - 2
inspirada - 1
inspirára - 1
installado - 1
installados - 1
installára-se - 1
installarem - 1
installavam-se - 1
instancia - 1
instante - 53
instantes - 1
instaurara - 1
instigada - 1
instinctivamente - 1
instinctivo - 1
instincto - 4
instruia - 1
instrumentos - 7
insubordinava-se - 1
insultada - 1
insultado - 1
insultar - 1
insulto - 1
insultos - 1
insupportavel - 1
intacta - 1
inteira - 8
inteiramente - 2
inteiras - 1
inteiravam - 1
inteiriça - 1
inteiriçados - 1
inteirinho - 1
inteiro - 16
inteiros - 2
intellectual - 3
intellectualidade - 1
intelligencia - 3
intenção - 3
intenções - 3
intercedendo - 1
interessados - 1
interessante - 1
interesse - 9
interesses - 2
interior - 6
interlocutor - 1
intermedio - 2
interminaveis - 1
interminavel - 5
interminavelmente - 1
intermittencia - 2
internal - 1
international - 1
interpreted - 1
interrogada - 1
interrogaram - 1
interrogassem - 1
interrogativo - 1
interrogatorio - 1
interrogou - 4
interrogou-o - 1
interrompendo - 1
interrompeo-o - 1
interromper - 6
interrompêra - 1
interrompeu - 2
interrompeu-se - 1
interrompia - 1
interrompida - 1
interrompidas - 1
interrupção - 2
intervallo - 2
interveio - 3
intervenção - 1
interventor - 1
intestinos - 1
intimação - 1
intimado - 1
intimaram - 1
intimas - 2
intimidade - 3
intimidados - 1
intimidára - 1
intimidava - 1
intimidou - 1
intimo - 9
intimos - 1
intimou - 2
intolerante - 1
intrometter-se - 1
intrometteu-se - 1
intuição - 1
intumescido - 2
inundava-o - 2
inundava-se - 1
inuteis - 2
inutil - 2
inutilisada - 1
inutilisado - 1
inutilmente - 3
invadia - 1
invadiam - 2
invadindo - 1
invadir - 1
invadir-lhe - 1
invadira - 1
invadiram - 2
invalidity - 1
invariavelmente - 2
invasão - 3
invasores - 1
inveja - 6
invejara - 1
invejas - 1
invejava - 2
invejava-o - 1
invejavel - 1
invejosos - 1
invencivel - 3
inventa - 1
inverterado - 1
investida - 1
investindo - 1
invocação - 1
ir - 57
ir-se-lhe - 1
irá - 2
irás - 1
irei - 2
irem - 1
iremos - 1
iria - 10
iriam - 3
irmão - 6
irmãos - 1
irmãs - 1
iroso - 1
irracional - 3
irradiava-lhe - 1
irreconciliavel - 1
irrefutavel - 1
irrepremiveis - 1
irrequieta - 4
irrequietas - 2
irresistivel - 4
irresponsavel - 1
irritava-o - 1
irritavam - 1
irs - 1
is - 22
isabel - 34
isaura - 1
isca - 2
iscas - 3
isento - 1
isolador - 1
isolando-as - 1
isso - 81
isto - 52
it - 15
italianas - 2
italiano - 2
italianos - 10
its - 3
iv - 2
ix - 2
izaura - 5
já - 264
jaboti - 1
jacarandá - 1
jacarepaguá - 3
jacques - 1
jacto - 1
jamais - 3
jámais - 1
janeiro - 5
janella - 36
janellas - 21
janotas - 1
jantado - 1
jantam - 1
jantar - 50
jantara - 1
jantaram - 1
jantares - 3
jantariam - 1
jantava - 1
jantavam - 1
jantou - 1
jardim - 3
jardins - 2
jardinzinhos - 1
jarras - 2
jarro - 1
jaziam - 2
jeromo - 7
jeronymo - 128
jesus - 11
joão - 155
joelho - 3
joelhos - 6
joga - 1
jogada - 1
jogador - 1
jogando - 2
jogar - 2
jogaram-se - 1
jogassem - 1
jogava - 2
jogava-o - 1
jogavam - 1
jogo - 4
jogos - 1
joias - 4
joiazinhas - 1
jorge - 1
jornaes - 6
jornal - 8
jornaleiro - 1
jornaleiros - 1
jornalismo - 1
jornalistas - 1
jorrar - 1
jorrava - 1
jovialmente - 1
jubilo - 1
judeu - 1
juiz - 3
juizinho - 1
juizo - 5
juizos - 1
jujú - 9
julgava - 2
junta - 1
juntamos - 1
juntas - 4
juntinho - 1
junto - 44
juntos - 14
jura - 2
juramento - 1
jurando - 5
jurava - 4
juravam-se - 1
juro - 4
juro-lhe - 1
juros - 2
jurou - 3
jururús - 1
justamente - 12
justas - 1
justiça - 1
justificar - 1
justo - 8
juventude - 1
keep - 2
keeping - 2
kerosene - 4
kerozene - 4
kilo - 1
kind - 1
kiosque - 1
know - 1
la - 5
lá - 247
lã - 4
labaredas - 4
labia - 1
labios - 17
labrego - 1
labutação - 3
