---------- LEXICON ----------
guardares - 1
guardas - 1
guardava-a - 1
guardei - 4
guardei-o - 1
guardou - 1
guerra - 7
guerras - 1
guiei - 1
guinam - 1
guinchar - 1
guisa - 1
guizot - 1
gula - 1
gulliver - 1
guloso - 2
gutenberg - 88
ha - 86
habeis - 1
habil - 2
habilidade - 1
habitação - 1
habitações - 1
habitos - 2
habitual - 1
habituara-se - 1
hade - 6
haja - 1
hamlet - 2
hão - 4
harmless - 1
harmonia - 1
hart - 1
has - 5
hasteam - 1
have - 7
havel-a - 1
havel-o - 1
havemos - 2
havendo - 1
haver - 10
haverá - 3
haveria - 2
havia - 55
haviam - 2
havida - 1
he - 2
hear - 1
hebreus - 1
hedionda - 2
hediondo - 1
hei - 6
heide - 2
hein - 1
heis - 2
helena - 1
hellade - 1
help - 3
helvetius - 5
hem - 2
herakles - 1
herança - 4
hercules - 1
herdada - 2
herdara - 2
herdára - 2
herdei - 2
herdeiro - 1
heroe - 2
hesita - 2
hesitar - 1
hesitei - 3
hesitou - 1
hespanhola - 4
hierarchia - 1
hippocrates - 1
hippopotamo - 3
hirsuta - 1
historia - 17
historias - 1
hobbes - 1
hoc - 1
hoje - 18
hold - 1
holder - 4
hollanda - 2
hombro - 5
hombros - 7
homem - 109
homemzarrão - 1
homen - 1
homens - 33
homonymo - 1
honestamente - 1
honesto - 2
honra - 4
honradas - 1
honrado - 2
honrando - 1
honras - 1
honravam - 1
hontem - 12
hope - 1
hora - 24
horaciana - 1
horacio - 1
horas - 28
horizonte - 4
horrendo - 1
horror - 3
horrores - 1
hortelão - 3
hospital - 4
hotel - 4
houve - 14
houve-se - 1
houver - 1
houvera - 1
houvesse - 10
how - 4
however - 1
humana - 17
humanas - 4
humanidade - 2
humanistica - 3
humanitas - 27
humanitismo - 23
humano - 9
humanos - 1
humida - 1
humidas - 1
humidos - 2
humilde - 1
humildes - 1
humiliar - 1
humor - 1
hundreds - 1
hyperboles - 1
hypertext - 1
hypocondria - 2
hypocondriacos - 3
hypocrisia - 2
hypothese - 4
hysterica - 1
i - 3
ia - 67
ia-lhe - 1
iam - 8
iam-me - 1
iam-se - 1
iam-se-me - 1
iamos - 2
idade - 1
idea - 1
idéa - 61
idéas - 18
idéia - 1
identification - 1
identify - 1
idiota - 2
ido - 3
idonea - 1
idoneas - 1
iduméa - 1
idyllios - 1
if - 22
ignaro - 1
ignora-o - 1
ignorancia - 1
ignorancias - 1
ignorante - 1
ignorantona - 1
ignoras - 1
ignorava - 1
ignoro - 1
igrejas - 1
igualmente - 2
ii - 3
iii - 2
ildefonso - 2
ilharga - 1
illegitimos - 1
illudia-se - 1
illuminações - 1
illusão - 9
illusões - 3
illustral-o - 1
illustrando-as - 1
illustre - 4
illysso - 2
imagem - 8
imagens - 4
imagina - 8
imaginação - 15
imaginar - 3
imaginará - 2
imaginaria - 1
imaginariamente - 1
imaginava - 1
imagine - 2
imaginei - 5
imaginei-me - 1
imaginem - 5
imaginou - 1
imberbe - 1
imitando-lhe - 1
imitava - 1
immaculada - 1
immaculadas - 1
immediatamente - 7
immediate - 2
immediato - 2
immensa - 2
immensidade - 1
immenso - 6
immensos - 1
immobilidade - 2
immobilisou - 1
immodestia - 1
immoral - 5
immortal - 1
immortalisar-vos - 1
immovel - 1
immundicie - 1
impaciencia - 1
impaciencias - 1
impaciente - 2
impalpavel - 3
impassibilidade - 1
impassivel - 2
impede - 1
impediam - 1
impediria - 1
imperador - 5
imperial - 2
imperio - 1
imperios - 1
imperiosamente - 1
imperioso - 1
impertigados - 1
impeto - 3
impetos - 5
impetuosa - 1
impetuoso - 1
implacavel - 1
implied - 2
imponente - 1
impôr - 1
importa - 13
importado - 1
important - 1
importante - 2
importava - 2
importuna - 1
importuno - 3
imposed - 1
impossivel - 22
impossível - 4
imposto - 1
imprensa - 3
impressa - 1
impressão - 7
impressas - 1
impressões - 2
imprimil-o - 1
imprimil-os - 1
improvavel - 4
improvisei - 1
impugnou - 1
impulsiva - 1
impulso - 3
impulsos - 1
in - 67
in-folio - 1
inaccessivel - 1
inaccurate - 1
inadvertencia - 1
inçada - 1
incapacidade - 1
incapaz - 1
incerto - 3
incessante - 1
incidental - 1
incidente - 3
incidentes - 1
inclina - 1
inclina-se - 1
inclinada - 1
inclinadas - 1
inclinado - 1
inclinei - 1
inclinei-me - 4
inclinei-o - 1
inclinou - 1
include - 1
included - 3
includes - 1
including - 9
incluia - 1
inclusive - 1
incoercivel - 1
incognito - 1
incommensuravel - 1
incommoda - 1
incommodado - 2
incommodo - 3
incompativel - 1
incompleta - 1
incompletamente - 1
incomplete - 1
incomprehensivel - 1
incongruente - 1
inconsciente - 1
inconsolaveis - 1
inconsolavel - 2
inconveniência - 1
increasing - 1
incredulidade - 1
incredulo - 2
incrédulo - 1
inculcam - 1
incutir - 1
incutiu - 1
incutiu-me - 1
indagar - 1
indagou - 1
indaguei - 2
indecorosa - 1
indefinivel - 2
indemnify - 1
indemnity - 1
independencia - 3
india - 2
indiana - 1
indias - 1
indicada - 1
indicado - 2
indicar - 1
indicate - 1
indicating - 1
indice - 1
índice - 1
indicio - 1
indifferença - 8
indifferente - 3
indignação - 7
indignado - 1
indigno - 3
indirect - 1
indirecta - 1
indirectly - 1
indiscreta - 1
indiscretas - 1
indiscreto - 2
indiscrição - 4
indispensavel - 4
indispol-o - 1
individual - 4
individuo - 7
indivíduos - 1
indo - 4
indocil - 1
indole - 1
indolente - 1
inducções - 2
indulgencia - 4
industriaes - 1
industrias - 2
induz - 1
induzi-a - 1
induziu - 1
inebriante - 1
inedito - 1
ineffavel - 1
inercia - 1
inesperadamente - 1
inestimavel - 1
inevitavelmente - 1
inexplicavel - 1
infame - 2
infancia - 5
infantaria - 2
infeliz - 3
inferi - 1
inferior - 1
inferioridade - 1
inferno - 2
infimo - 2
infinidade - 3
infinita - 1
infinitas - 1
infinito - 2
inflamma - 2
inflexivel - 2
infligiram - 1
influencia - 2
influencias - 1
influir - 4
influiu - 1
influxo - 2
informado - 1
information - 8
infracção - 3
infringement - 1
ingenuamente - 1
ingenuidade - 1
ingenuo - 1
inglaterra - 1
inglez - 3
inglezes - 3
ingratidão - 2
ingrato - 2
ingresso - 1
iniciado - 1
iniciaes - 2
inicial - 2
iniciando - 1
iniciaria - 1
inimiga - 2
inimigo - 1
inimigos - 3
inimizade - 1
ininterrupto - 1
injuria - 1
injustiça - 1
injusto - 3
innocencia - 1
inopportuna - 1
inquerito - 1
inquietas - 2
inquieto - 1
insaciavel - 1
insanamente - 1
insania - 1
insano - 1
insectos - 1
insensata - 2
insensatez - 3
insensivelmente - 1
insigne - 3
insignias - 1
insinuar - 1
insinuativa - 1
insinuativo - 1
insinuei - 2
insinuei-lhe - 1
insinuou-lhe - 1
insistencia - 1
insistência - 1
insisti - 1
insistisse - 2
insistiu - 1
insolita - 1
insoluveis - 1
insoluvel - 4
inspector - 1
inspiração - 1
instabilidade - 1
instante - 23
instantes - 19
instára - 1
instasse - 1
instava - 1
instincto - 1
instintivo - 1
instituição - 1
instituições - 3
insto - 1
instou - 2
instructiva - 1
instrumento - 1
insular-se - 1
insupportavel - 1
insurreição - 1
intacta - 1
integralmente - 1
inteira - 5
inteiramente - 14
inteiras - 1
inteiro - 1
intellectual - 2
intelligencia - 1
intelligente - 2
intenção - 12
intenções - 1
intendente - 1
intensa - 2
intensidade - 4
intentasse - 1
intercalar - 3
intercalar-se - 1
intercalava - 1
intercallar - 1
interessam - 1
interessante - 5
interessava - 1
interessava-me - 1
interesse - 11
interesses - 4
interino - 1
interior - 5
interiores - 1
interiormente - 2
intermedio - 4
interminável - 1
intermittente - 1
internal - 1
international - 1
internos - 1
interpretação - 2
interpretado - 1
interpreted - 1
interpretou - 1
interroga - 1
interrogação - 1
interrogações - 1
interrogal-o - 1
interrogando - 1
interrogativa - 2
interrogativo - 1
interrogava - 1
interroguei-os - 1
interrompeu - 3
interrompeu-m - 1
interrompeu-me - 2
interrompeu-nos - 1
interrompeu-se - 1
interrompi - 3
interrompi-me - 1
interrompi-o - 2
interrompidos - 1
interrupção - 2
intervallado - 1
intervallo - 6
interveiu - 2
intervindo - 1
intima - 1
intimação - 2
intimas - 3
intimativa - 1
intimidade - 2
intimo - 1
intimos - 2
intrare - 4
intrepido - 1
intrigas - 1
introduzia - 1
introito - 1
intrusão - 1
intuição - 1
intuito - 1
inutil - 4
inútil - 1
inutilidade - 2
invadia-os - 1
invadira - 1
invalidez - 1
invalidity - 1
invasão - 1
inveja - 9
invejará - 1
invejas - 2
invejosas - 1
invenção - 6
invenções - 1
inventada - 2
invental-o - 1
inventara - 1
inventario - 3
inventiva - 1
inventivo - 1
invento - 1
inventor - 2
inventos - 1
inventou - 3
invernos - 1
investe - 1
investiam - 1
investigava-o - 1
invisivel - 5
involami - 1
ir - 39
irá - 1
irei - 2
irem - 1
iremos - 5
iria - 8
irmã - 13
irmãmente - 1
irmandade - 1
irmandades - 1
irmão - 6
irmãos - 1
ironia - 1
irradiação - 1
irrefutavel - 1
irreparavel - 2
irresoluto - 1
irritação - 2
irritada - 1
irritado - 3
irritados - 1
irritara - 1
irritava - 2
irrite - 1
irrites - 1
irs - 1
is - 22
isso - 51
isto - 71
it - 15
italia - 2
italiana - 2
item - 3
its - 3
iv - 2
ix - 3
ja - 1
já - 95
jacarandá - 2
jacob - 11
jactanciosa - 1
jaez - 1
jamais - 8
jámais - 5
janeiro - 8
janella - 30
janellas - 7
jansenista - 1
janta - 1
jantámos - 1
jantar - 27
jantares - 2
jantarmos - 1
jantava - 1
jantei - 4
jaqueta - 1
jardim - 4
jardineiro - 1
jardins - 2
jarras - 2
jaz - 1
jazer - 1
jazia - 1
jazigo - 1
jesus - 2
joalheiro - 2
joalheiros - 2
joanna - 1
joão - 13
joaquim - 1
job - 1
jocundo - 1
joelheiras - 1
joelho - 4
joelhos - 7
jogar - 3
jogo - 5
jogos - 2
joia - 7
joias - 4
jornada - 2
jornadas - 1
jornaes - 3
jornal - 9
josé - 1
jovem - 1
jovial - 5
jovialidade - 1
jubiloso - 1
judeu - 1
judicial - 1
jugo - 1
juiz - 2
juizo - 7
julga - 1
julgamento - 1
julgaram - 1
julgava - 1
julgue - 1
julgue-o - 1
julguei - 1
jumento - 7
june - 1
jungi-los - 1
juntava-as - 1
juntinhas - 1
junto - 1
juntos - 4
juntura - 1
jupiter - 1
jura - 1
jurando - 1
jurar - 1
jurára - 1
jurariam - 1
juras - 1
jurei - 1
jurei-lhe - 2
jurisprudencia - 1
juro - 4
juro-lhes - 1
juro-te - 2
juro-vos - 1
juros - 2
jurou - 2
jurou-me - 1
jururú - 1
jus - 1
justa - 1
justamente - 11
justas - 1
justeza - 1
justiça - 2
justo - 5
justos - 2
juvenil - 3
juvenilmente - 1
juvenis - 1
juventa - 1
juventude - 8
keep - 2
keeping - 2
kettly - 1
kind - 1
klopstock - 1
know - 1
l - 7
la - 9
lá - 63
labio - 3
labios - 2
lábios - 1
laboriosa - 1
labutava - 1
lacera - 1
lacrymosa - 1
lacuna - 1
ladeira - 1
lado - 26
lados - 2
ladrão - 1
lady - 2
laemmert - 1
lagartixas - 1
lagrima - 4
lagrimas - 21
lagrymas - 2
lake - 1
lama - 5
lamb - 1
lamparina - 2
lampejantes - 1
lampejo - 1
lampião - 3
lançado - 1
lançando - 1
lançando-lhe - 1
lançar-lhe - 1
lançaria - 1
lanças - 1
lançava - 1
lance - 1
lancei - 4
lancei-lhe - 1
lancei-me - 1
lances - 1
lancha - 1
lançou - 3
lançou-me - 1
language - 1
lanterna - 1
lapis - 2
laplace - 1
laponias - 1
laranja - 1
laranjeiras - 1
larga - 5
largamente - 1
largas - 2
largo - 8
larguezas - 1
lascado - 1
lascivas - 1
lascivo - 3
lastima - 2
lastimar - 2
lastimará - 1
lastimas - 1
lata - 1
latim - 1
latinas - 2
latinista - 1
latir - 2
lauda - 1
laura - 2
lava-as - 1
lavada - 1
lavado - 1
lavadouro - 2
lavar - 1
lavaram-se - 1
lavasse - 1
lavo - 1
lavor - 3
lavoura - 1
lavrado - 1
lavrador - 1
law - 7
laws - 10
lazeira - 1
lê - 2
leal - 1
learn - 1
leda - 1
ledru-rollin - 1
leem - 1
legação - 2
legado - 4
legal - 2
legally - 1
legislativo - 1
legitima - 1
legitimamente - 2
legitimo - 1
legua - 1
leguas - 1
lei - 10
leio - 1
leis - 4
leite - 1
leito - 2
leitor - 40
leitora - 1
leitores - 5
leitura - 2
leituras - 1
lel-o - 1
lembra - 10
lembra-me - 15
lembra-se - 1
lembra-vos - 1
lembrai-vos - 1
lembrança - 9
lembranças - 1
lembrando - 1
lembrar - 4
lembrar-se - 2
lembrar-te - 1
lembrarás - 1
lembrares - 1
lembraria - 1
lembras - 1
lembras-te - 1
lembrasse - 2
lembrava - 7
lembre - 2
lembrei-me - 2
lembrem-se - 1
lembro - 1
lembrou-me - 7
lembrou-se - 2
lenço - 7
lençol - 1
lenços - 1
lendo - 1
lenta - 2
lentamente - 7
lente - 1
lentejoulas - 1
lento - 1
leocadia - 2
lepida - 3
lepidez - 1
lépidos - 1
leque - 1
ler - 9
ler-me - 1
lera - 1
lês - 2
lesão - 2
lesma - 1
lesse - 1
leste - 1
lesto - 2
letra - 2
letras - 1
lettra - 3
lettrado - 2
lettrados - 2
lettras - 6
leu - 2
leu-a - 1
leu-m - 2
leu-me - 1
leva - 7
levadas - 1
levado - 3
levai-o - 1
leval-a - 1
levam - 3
levam-se - 1
levando - 5
levando-a - 1
levando-me - 1
levanta-te - 1
levantam - 1
levantámos - 1
levantando - 1
levantando-se - 1
levantar - 2
levantar-me - 1
levantar-mo - 1
levantar-se - 1
levantava - 1
levantei-me - 1
levantou - 7
levantou-me - 2
levantou-o - 1
levantou-se - 5
levar - 8
levar-lhe - 1
levar-me - 1
levára - 1
levaram - 2
levasse - 3
levava - 9
levava-lhe - 1
levava-me - 2
levava-o - 1
levavam - 1
leve - 6
levei - 2
levei-lhe - 1
levei-os - 2
levemente - 2
leves - 1
levo - 1
levou - 10
levou-lh - 1
levou-me - 1
lh - 5
lhanas - 1
lhe - 156
lhes - 13
li - 8
lia - 2
lia-as - 2
liability - 3
liable - 1
liame - 1
liberalismo - 1
liberdade - 7
libertára - 1
libertou - 1
library - 1
libré - 2
lição - 2
licença - 2
licenciado - 1
license - 17
licensed - 1
lições - 1
lida - 1
lido - 3
lieu - 2
life - 1
ligação - 1
ligadas - 1
ligando - 2
ligava-se - 1
ligeiro - 1
lii - 2
liii - 2
limita - 1
limitation - 3
limitava-se - 1
limite - 1
limited - 5
limites - 1
limito-me - 1
limpa - 2
limpida - 1
limpo - 1
linda - 6
lindo - 2
lineamentos - 1
lingua - 4
linguagem - 3
linha - 2
linhas - 4
linho - 2
linked - 1
linking - 2
links - 3
linsongeira - 1
liquidar - 1
liquido - 1
lisamente - 2
lisboa - 7
lisongeei - 1
lisonjeado - 1
lisonjeira - 1
lisura - 1
litanias - 1
literary - 13
literature - 2
litteralmente - 1
litteraria - 3
litterarias - 1
litterario - 1
litterarios - 1
litterato - 1
litteratura - 1
liturgica - 1
liv - 2
livramento - 2
livre - 7
livro - 46
livros - 11
lix - 2
lixa - 1
loanda - 1
lobo - 53
lobrigava - 1
locaes - 1
local - 2
locandeiro - 3
located - 7
locations - 1
locução - 1
locuções - 2
lodo - 1
logar - 12
logar-commum - 2
logares - 3
logica - 2
lógica - 1
logico - 1
logo - 69
logrado - 1
logrou - 1
loja - 10
lojas - 2
lombada - 1
long - 1
longa - 9
longamente - 3
longas - 5
longe - 28
longo - 10
longos - 3
loose - 1
lord - 2
lorpa - 1
lot - 1
louçã - 1
louco - 2
loucura - 2
loura - 1
loureira - 1
lousa - 1
lousas - 1
louvaram-me - 1
louvasse - 1
louvava - 1
louvavel - 1
louvor - 2
louvores - 1
lua - 6
lúcidas - 1
lucidez - 2
lúcidos - 1
lucrecia - 1
lucro - 2
luctas - 1
ludgero - 2
lugares - 1
lugubre - 1
luiz - 10
luiza - 1
luminarias - 1
luminosa - 2
luminoso - 2
lunch - 3
lusco-fusco - 1
lusíadas - 1
luta - 11
lutar - 3
lutas - 4
lutavam - 1
lutes - 1
luto - 2
luva - 1
luxo - 1
luxuosa - 2
luxurias - 1
luz - 13
luzes - 3
luziam - 1
luzidios - 1
luzir - 3
luziu - 1
luziu-me - 1
lv - 2
lvi - 2
lvii - 2
lviii - 2
lx - 2
lxi - 2
lxii - 2
lxiii - 2
lxiv - 2
lxix - 2
lxv - 2
lxvi - 2
lxvii - 2
lxviii - 2
lxx - 2
lxxi - 2
lxxii - 2
lxxiii - 2
lxxiv - 2
lxxix - 2
lxxv - 3
lxxvi - 2
lxxvii - 2
lxxviii - 2
lxxx - 2
lxxxi - 2
lxxxii - 2
lxxxiii - 2
lxxxiv - 2
lxxxix - 2
lxxxv - 2
lxxxvi - 2
lxxxvii - 2
lxxxviii - 2
lyrio - 3
m - 5
má - 4
macbeth - 2
macedo - 1
machado - 2
machiavelli - 1
machinalmente - 1
machine-readable - 1
machucado - 1
machucara - 1
macia - 1
maciez - 1
maço - 2
macrobios - 1
maculasse - 1
madama - 1
madeira - 1
madeixas - 1
madreperola - 1
madres - 1
madrid - 1
madrinha - 1
madrugada - 2
maduro - 1
mãe - 43
mães - 2
maganão - 2
magico - 1
magnifica - 2
magnificamente - 1
magnificencia - 1
magnifico - 5
magnificos - 2
magnolias - 2
magra - 3
magro - 9
magros - 1
magua - 1
main - 1
maintaining - 1
maio - 1
maior - 27
maiores - 4
mais - 277
maison - 1
maistre - 1
maiusculas - 1
make - 3
makes - 1
mal - 38
malabar - 1
maldade - 1
malditas - 2
maleficio - 2
males - 2
maliciosamente - 2
malicioso - 1
malignos - 1
mallogrados - 1
mallogro - 1
maltrapilho - 1
mamãe - 3
mamava - 1
mana - 2
manager - 1
manca - 1
mancha - 2
manda - 1
mandal-os - 1
mandamentos - 1
mandar - 2
mandara - 1
mandára - 1
mandara-lhe - 1
mandarim - 2
mandava - 4
mandei - 4
mandei-me - 1
mandei-o - 1
mandou - 4
mandou-me - 2
mandou-o - 1
maneira - 11
maneiras - 6
maneiro - 1
manejos - 1
manga - 1
mangas - 3
manhã - 19
manhas - 1
manhãs - 1
manhoso - 2
mania - 4
maniaco - 2
maniacos - 1
manifestação - 2
manifestava - 1
manjares - 1
mano - 5
manquejando - 1
mansamente - 1
manteiga - 1
manteu - 1
mantilha - 2
mantinha-se - 1
manuscripto - 1
manuscriptos - 1
many - 2
mão - 56
mãos - 44
mãosinha - 1
mãosinhas - 1
mar - 14
maravilha - 1
marc - 2
marcada - 1
marcella - 61
marcha - 2
março - 1
marés - 1
marfim - 1
margem - 5
margens - 1
maria - 2
maricota - 3
marido - 39
maridos - 1
marinha - 6
maritima - 2
marked - 2
marmeladas - 1
marmelo - 1
marmore - 1
maroto - 2
marquez - 4
marqueza - 6
marroquim - 1
martello - 2
marujo - 3
marujos - 1
marulhosas - 1
mas - 407
más - 1
mascarar - 1
mascula - 1
masculina - 1
massada - 1
massadas - 1
mastigando - 1
mastigava - 1
mata - 3
matal-a - 1
matal-a-hia - 1
matamos - 1
matando - 1
matando-me - 1
matar - 1
matarei - 1
matava - 1
matava-me - 1
mate - 1
mate-me - 1
materia - 3
matéria - 1
materials - 2
materias - 1
materna - 1
maternaes - 1
maternal - 2
mato - 2
matou - 3
matou-se - 1
matreiros - 1
matrimonio - 1
matrona - 1
matronas - 1
matta-cavallos - 1
matto - 1
mattos - 3
mau - 4
máu - 2
máus - 2
maxima - 1
maximas - 2
maximo - 1
maximum - 1
may - 15
me - 379
means - 3
meão - 1
mecanico - 1
medalhas - 1
medeiros - 1
medi - 1
media - 1
mediam - 1
medianeira - 2
mediaram - 1
medicamento - 1
medico - 1
medicos - 1
medida - 1
medido - 1
medieval - 1
mediocre - 2
mediocremente - 1
mediocridade - 2
medita - 1
meditações - 1
meditára - 1
meditaste - 1
meditava - 2
medium - 5
medo - 23
medroso - 2
meet - 1
meia - 19
meia-dobra - 1
meias - 1
meiga - 7
meigas - 1
meigo - 2
meio - 32
meios - 5
melado - 1
melancholia - 5
melancholica - 1
melancolia - 3
melão - 1
melhor - 48
melhores - 2
melindrosa - 1
melodia - 1
membro - 1
membros - 2
memoradas - 1
memoria - 15
memorias - 10
memórias - 4
mendicidade - 1
mendigar - 1
mendigo - 4
mendigos - 1
meneando - 1
meneios - 1
menina - 6
meninice - 3
menino - 11
meninos - 2
menor - 3
menores - 1
menos - 111
mentaes - 1
mental - 2
mentalmente - 1
mente - 3
mentia - 1
mentir - 2
mentira - 2
mephistophelica - 1
merchantability - 1
merece - 2
merecem - 1
merecera - 1
mereceriam - 1
mereceu - 1
merecia - 1
merecida - 1
merecimento - 1
mergulhado - 1
mergulhei - 1
mergulho - 2
merito - 3
mesa - 8
mescla - 1
mesclada - 1
mesma - 57
mesmas - 1
mesmo - 100
mesmos - 5
mesquinha - 3
messalina - 1
mestra - 1
mestre - 5
met - 1
metade - 2
metades - 1
metaphora - 2
metaphysica - 2
metaphysicos - 1
metei-a - 1
method - 1
methodicamente - 1
methodo - 9
methods - 1
mette - 1
mettendo - 1
metter - 1
metter-me - 2
mettêra - 1
metteram-me - 1
metteste - 1
metteu - 3
metti - 4
metti-a - 1
metti-as - 1
metti-lhe - 1
metti-me - 2
mettia - 4
mettia-me - 1
mettia-se - 1
mettias - 1
mettida - 1
mettido - 1
mettidos - 1
metto - 1
meu - 227
meus - 53
mez - 4
meza - 4
mezes - 18
michael - 1
middle-aged - 1
migalhas - 1
migo - 1
mil - 12
milhares - 1
milho - 1
militar - 3
militares - 1
militasse - 1
mim - 102
mimos - 2
mimosa - 2
minas - 2
minava - 1
mingáu - 1
mingua - 1
minguaram - 1
minha - 186
minhas - 20
minhota - 1
minima - 2
minimas - 1
ministerial - 1
ministerio - 10
ministro - 16
ministros - 6
minto - 1
minuciosa - 1
minuciosidade - 1
minucioso - 2
minuete - 2
minuto - 5
minutos - 22
mio - 1
miolo - 2
mira - 1
mira-o - 1
mirava-se - 1
mirei-o - 1
miseravel - 1
misère - 1
miseria - 12
miserias - 2
misericordia - 5
misericórdia - 1
miserrimas - 1
missa - 9
mission - 4
mississippi - 1
misteres - 1
misteriosa - 1
misturado - 1
miuda - 3
miudo - 4
mixta - 1
mixto - 2
mobil - 2
moça - 14
moção - 1
moças - 3
mocidade - 2
mocinha - 1
mocinhas - 1
moço - 4
moços - 1
moda - 1
modelo - 2
modena - 1
modernamente - 1
moderno - 1
modernos - 1
modesta - 2
modestamente - 3
modestia - 2
modestos - 1
modification - 1
modificavel - 1
modified - 1
modinhas - 1
modo - 47
modos - 2
moeda - 11
moedas - 6
moedinha - 1
mofar - 1
mofino - 1
moi - 1
moita - 9
molambos - 1
molas - 2
molé - 1
moleque - 8
moleques - 2
molesta - 1
molestar - 1
molestes - 1
molestia - 4
molhado - 1
molharem-se-lhe - 1
mólho - 2
molle - 2
molles - 1
momento - 10
momentos - 1
momo - 1
mondego - 1
money - 3
monologo - 1
monosyllabico - 1
monotona - 1
monotonia - 3
monseigneur - 1
monstro - 1
montado - 1
montanha - 6
montava-o - 1
monumento - 1
mooc - 2
mór - 3
mora - 2
moraes - 1
moral - 14
moralista - 1
morar - 2
morava - 3
morbida - 4
mórbida - 1
morcego - 1
morder - 1
mordeu-me - 1
mordia - 4
mordiam-se - 1
mordida - 1
mordido - 1
more - 1
morena - 1
moribunda - 1
moribundo - 1
morno - 1
moro - 1
móro - 1
morre - 3
morre-me - 1
morre-se - 1
morrem - 1
morrendo - 1
morrer - 19
morrera - 1
morrerei - 1
morresse - 3
morreu - 21
morri - 2
morria - 6
morriam - 2
morrido - 2
morro - 8
morros - 2
morta - 9
mortaes - 1
mortal - 2
mortas - 1
morte - 61
mortes - 1
mortifica - 1
mortifica-se - 1
mortificados - 1
mortificava - 1
morto - 5
mortos - 1
mortuaria - 1
mosca - 6
moscas - 2
most - 5
mostra - 1
mostra-o - 1
mostradores - 1
mostrando - 3
mostrar - 6
mostrar-lhe - 1
mostrar-m - 1
mostrar-me - 1
mostrar-se - 1
mostras - 2
mostrasse - 1
mostravam - 1
mostrei-lhe - 3
mostrou - 3
mostrou-lhe - 1
mostrou-me - 1
mostrou-se - 1
mote - 6
motejando - 1
motes - 2
motivo - 15
motivos - 5
mouriscas - 1
mouros - 1
moveis - 1
mover - 2
moveu - 1
movia - 2
movimento - 7
movimentos - 2
moysés - 1
mr - 2
mucama - 2
much - 1
muda - 3
mudamente - 1
mudára - 1
mudez - 1
mudo - 2
mudos - 1
mudou - 1
muhammed - 2
mui - 11
muita - 25
muitas - 29
muitissimo - 1
muito - 151
muitos - 16
mulher - 57
mulheres - 12
multidão - 5
multiplica - 1
multiplicação - 2
multiplical-o - 1
multiplicando - 1
multiplicando-se - 1
mundo - 31
mundos - 1
murchára - 1
murchos - 2
murmurando - 1
murmurei - 2
murmurou - 2
muro - 9
murro - 1
murros - 1
musa - 1
musas - 2
musculo - 1
mussulmano - 2
must - 10
musulmana - 1
mutantur - 1
mutua - 2
muxoxo - 1
muzeus - 1
mysterio - 16
mysteriosa - 4
mysteriosamente - 1
mysterioso - 8
mysteriosos - 1
mythos - 1
n - 67
na - 304
nababo - 3
nacional - 4
nada - 124
name - 1
namoradas - 1
namorado - 4
namorados - 2
namorar - 2
namorar-lhe - 1
namorava-me - 1
namoro - 2
namoros - 3
namorou - 1
não - 1176
não-sabia - 1
napoleão - 7
naquella - 13
naquelle - 16
naquelles - 1
naquillo - 2
nariz - 27
narizes - 1
narração - 8
narrados - 1
narrando-as - 1
narrar - 1
narrasse - 1
narrativa - 1
nas - 46
nascem - 1
nascença - 3
nascer - 1
nascera - 1
nascesse - 1
nasceu - 6
nasci - 4
nasciam - 1
nascido - 3
nascimento - 4
natal - 3
nativa - 1
natura - 2
natural - 18
naturalista - 3
naturalmente - 11
natureza - 22
naturezas - 2
naufragos - 2
nauseabundo - 1
nauseas - 1
nautico - 1
navalha - 1
navarra - 2
navio - 7
navios - 5
ne - 1
nearly - 2
nebulosa - 1
necessaria - 4
necessariamente - 1
necessarily - 1
necessario - 2
necessário - 2
necessidade - 18
necessidades - 1
necessitados - 1
need - 1
negaceando - 1
negal-o - 2
negando-se - 1
negar - 5
negará - 1
negára - 1
negasse - 1
negativa - 3
negativas - 4
negativo - 2
negavam - 1
negligence - 1
nego - 2
negociado - 1
negociante - 1
negociava - 1
negocio - 9
negocios - 4
negra - 3
negro - 2
negros - 2
neguei - 1
negues - 1
nella - 4
nelle - 10
nelles - 1
nem - 142
nenhum - 32
nenhuma - 41
nenhumas - 1
nervo - 2
nervos - 6
nervosa - 1
nervosamente - 1
nervoso - 2
nesga - 1
nessa - 12
nessas - 1
nesse - 21
nesses - 1
nesta - 10
nestas - 1
neste - 12
network - 1
neutralidade - 1
neve - 7
neves - 52
nevoeiro - 2
new - 3
newsletter - 1
nhã-loló - 14
nhã-lóló - 4
nhonhô - 16
nicéa - 1
nicola - 1
nilo - 1
nimiamente - 1
nimio - 1
ninguem - 29
ninhos - 1
nirvana - 1
nisso - 5
nisto - 6
nitida - 2
nitidamente - 1
no - 305
nobre - 6
nobreza - 2
noção - 1
nocturno - 1
noite - 46
noites - 5
noiva - 14
nojo - 2
nôjo - 1
nol-o - 1
nome - 24
nomeação - 5
nomeada - 3
nomeado - 2
nomeados - 1
nomes - 7
non - 1
non-profit - 1
nonproprietary - 1
norma - 1
norte - 7
north - 1
nos - 101
nós - 39
nossa - 51
nossas - 9
nosso - 33
nossos - 9
not - 28
nota - 6
notai - 1
notar - 4
notas - 6
notavel - 2
note-se - 2
notei - 3
notei-lhe - 1
notem - 3
notice - 3
noticia - 13
noticias - 1
notifies - 1
noto - 1
notoriedade - 1
notou - 5
notre - 1
