---------- LEXICON ----------
necessaries - 69
necessarily - 362
necessary - 371
necessities - 6
necessitous - 1
necessity - 67
need - 12
needles - 2
neglect - 29
neglected - 26
neglecting - 3
neglects - 3
negligence - 14
negligent - 5
negligently - 1
negotiated - 1
negotiating - 1
negotiation - 1
negro - 8
negroes - 7
neighbour - 12
neighbourhood - 88
neighbouring - 27
neighbours - 50
neither - 126
nemaean - 1
netherlands - 1
network - 1
never - 308
nevertheless - 1
new - 271
new-built - 2
new-coined - 1
new-comer - 1
new-tax - 1
new-york - 1
newcastle - 4
newest - 1
newfoundland - 1
newly - 3
news - 1
newsletter - 1
newspapers - 2
next - 20
nice - 4
nicer - 3
nicety - 2
nicuessa - 1
nigh - 3
night - 7
nightingale - 2
nights - 1
nile - 4
nimeguen - 1
nine - 36
nine-tenths - 2
ninepence - 5
nineteen - 5
nineteenth - 1
ninety - 4
ninety-eight - 2
ninety-nine - 4
ninety-six - 4
ninety-two - 3
ninth - 4
no - 1001
nobility - 12
noble - 9
nobleness - 1
nobler - 2
nobles - 5
noblest - 2
nobody - 32
noise - 2
nominal - 51
nominally - 4
nomination - 1
non-enumerated - 8
non-importation - 1
non-payment - 1
non-profit - 1
none - 35
nonproprietary - 1
nonsense - 3
nor - 161
norfolk - 1
norman - 3
normandy - 1
north - 66
north-west - 1
north-western - 2
northern - 13
northumberland - 3
norway - 3
norwich - 1
not - 2259
notable - 3
note - 8
noted - 1
notes - 56
nothing - 140
notice - 23
notifies - 1
notion - 21
notions - 3
notorious - 1
notwithstanding - 64
nourishing - 2
nourishment - 2
nova - 4
novelty - 4
november - 1
now - 112
noway - 1
nowhere - 24
nugnes - 1
nuisance - 1
nuisances - 2
number - 367
numbers - 14
numerous - 40
nuremberg - 1
nurse - 1
nutmeg - 1
oath - 9
oaths - 1
oatmeal - 6
oats - 8
obedience - 13
obedient - 1
obey - 9
obeys - 1
object - 62
objection - 8
objections - 7
objects - 36
oblations - 2
obligation - 7
obligations - 2
oblige - 28
obliged - 175
obliges - 16
obliging - 6
obliterated - 1
obnoxious - 3
obscure - 5
obscurity - 4
obsequiousness - 1
observation - 14
observations - 12
observe - 24
observed - 85
observer - 1
observes - 4
observing - 4
obsolete - 2
obstacle - 3
obstacles - 4
obstinately - 2
obstruct - 12
obstructed - 9
obstructing - 2
obstruction - 6
obstructions - 5
obstructs - 7
obtain - 29
obtained - 23
obtaining - 7
obtains - 1
obviated - 1
obvious - 19
occasion - 230
occasional - 59
occasionally - 27
occasioned - 74
occasioning - 12
occasions - 144
occupancy - 2
occupati - 1
occupation - 17
occupations - 20
occupied - 18
occupiers - 15
occupies - 2
occupy - 9
occur - 11
occurred - 4
occurring - 1
occurs - 1
ocean - 6
oceana - 1
october - 1
odious - 12
odium - 3
oecumenical - 1
of - 24414
off - 30
offals - 2
offence - 14
offences - 2
offend - 3
offender - 1
offenders - 1
offending - 1
offends - 1
offensive - 3
offer - 6
offered - 5
offering - 1
offers - 4
office - 25
officer - 18
officers - 66
offices - 20
official - 3
officiate - 1
offspring - 4
oft - 1
often - 72
oil - 4
old - 116
older - 4
oldest - 3
olive - 1
olympic - 1
omitted - 3
on - 618
once - 71
one - 1053
one-and-forty - 1
one-and-thirtieth - 1
one-and-twenty - 11
one-eighth - 1
one-eleventh - 1
one-fifth - 15
one-fourth - 6
one-half - 3
one-sixth - 1
one-tenth - 7
one-third - 13
one-twentieth - 2
ones - 40
onions - 1
online - 4
only - 883
ontology - 3
open - 34
opened - 15
opening - 7
openly - 1
opens - 2
opera-dancers - 2
opera-singers - 2
operate - 7
operated - 2
operates - 9
operation - 56
operations - 55
opinion - 26
opinions - 10
opium - 2
opportunities - 9
opportunity - 16
oppose - 11
opposed - 5
opposes - 2
opposing - 1
opposite - 18
opposition - 12
oppress - 13
oppressed - 15
oppresses - 3
oppressing - 2
oppression - 26
oppressions - 3
oppressive - 32
oppressors - 3
option - 4
optional - 3
opulence - 34
opulent - 16
or - 3287
orange - 1
oranges - 1
orator - 1
orators - 1
ordained - 1
ordains - 1
order - 445
ordered - 8
ordering - 1
orderly - 5
orders - 38
ordinances - 2
ordinary - 262
ordnance - 1
ordure - 1
ore - 6
organized - 1
origin - 16
original - 69
originally - 74
originals - 1
originator - 1
orleans - 1
ornament - 8
ornamental - 6
ornamentally - 1
ornamented - 1
ornaments - 14
orphans - 1
orthodox - 1
orthodoxy - 1
ortolans - 1
ostentation - 5
ostentatious - 1
other - 1553
others - 95
otherwise - 198
ought - 181
ounce - 49
ounces - 52
our - 280
ours - 5
ourselves - 11
ousted - 1
out - 307
out-ports - 2
out-servants - 2
outdated - 1
outed - 1
outer - 1
outfit - 1
outgoings - 1
outlines - 2
outports - 1
outrage - 4
outrun - 1
outside - 4
outward - 2
outwards - 2
oven - 1
over - 209
over-recompensed - 1
over-rule - 1
over-taxed - 1
over-traded - 1
over-trading - 9
over-valued - 1
over-weening - 1
overawe - 2
overawes - 3
overbalance - 2
overbalanced - 1
overbalances - 1
overboard - 1
overburden - 1
overburdened - 2
overcharge - 10
overcharged - 1
overdo - 1
overdrawn - 1
overflow - 2
overflowed - 1
overflowing - 1
overflowings - 1
overgrown - 6
overgrowth - 1
overload - 1
overloaded - 1
overloading - 1
overlooked - 1
overpaid - 1
overpays - 1
overran - 2
overrate - 1
oversee - 1
overseer - 4
overseers - 6
oversees - 1
overstock - 1
overstocked - 13
overstocking - 1
overturn - 5
overturned - 5
overvalued - 2
overwork - 2
ovieda - 1
owe - 6
owed - 8
owes - 3
owing - 49
own - 702
owner - 56
owners - 28
owns - 2
ox - 13
oxen - 7
oxford - 2
oxfordshire - 1
p - 29
pace - 3
pacification - 1
pack-cloth - 1
package - 2
packages - 1
packed - 4
packer - 1
packet-boat - 2
packs - 1
page - 7
pageantry - 4
pages - 3
paid - 328
pain - 7
painful - 2
pains - 11
paint - 1
painted - 1
painters - 2
painting - 1
pair - 9
pairs - 2
palace - 2
palaces - 2
palladius - 1
palliated - 1
palliative - 3
palos - 1
palpable - 3
paltry - 6
pampered - 1
pamphlet - 2
pamphlets - 2
pannonian - 1
pans - 3
papal - 3
paper - 129
paper-money - 1
paperwork - 1
par - 10
parade - 3
paradox - 1
paradoxes - 1
paradoxical - 1
paragraph - 12
paragraphs - 3
paraguay - 1
parcel - 2
parcelled - 2
parcels - 5
parchment - 2
pardon - 2
pardoned - 2
parental - 1
parents - 12
paris - 23
parish - 78
parishes - 9
parity - 1
park - 1
parks - 1
parliament - 98
parliamentary - 9
parliaments - 6
parma - 2
parochial - 3
parsimonious - 8
parsimony - 16
parson - 2
part - 1402
partake - 1
parted - 2
parthia - 1
parthian - 1
parthians - 1
partial - 3
partiality - 1
partially - 1
partiarii - 1
particles - 1
particular - 515
particularly - 40
particulars - 1
parties - 16
parting - 6
partition - 1
partly - 92
partner - 3
partners - 1
partook - 1
parts - 244
party - 18
party-spirit - 1
pass - 18
passage - 9
passed - 8
passengers - 1
passes - 5
passing - 5
passion - 5
passionate - 2
passions - 10
past - 18
pastime - 1
pastimes - 3
pastor - 2
pastors - 2
pasture - 25
pastured - 2
pastures - 1
pasturing - 1
patents - 2
paternal - 1
patience - 3
patiently - 1
patrimony - 2
patriotic - 1
patron - 3
patronage - 3
patrons - 7
pattern - 2
paved - 2
paving - 3
pawn-shop - 2
pay - 329
payable - 22
paying - 100
payment - 138
payments - 21
pays - 71
peace - 106
peace-establishment - 2
peaceable - 7
peages - 2
pearl - 1
peasant - 2
pease - 3
pebbles - 2
peck - 2
pecks - 3
peculiar - 55
peculiarly - 21
pecuniary - 24
pedagogue - 1
pedantic - 2
pedlar - 1
pedlars - 2
peers - 1
pekin - 2
pelham - 3
peloponnesian - 1
peloponnesians - 1
peloponnesus - 1
peltry - 2
penalties - 26
penalty - 14
penance - 1
pence - 24
penelope - 1
penetrate - 1
pennies - 3
pennsylvania - 11
penny - 29
penny-weight - 2
pennyworth - 1
pennyworths - 1
pension - 3
pensions - 6
people - 782
peopled - 6
per - 259
perceive - 3
percent - 2
perceptible - 2
perfect - 44
perfected - 3
perfecting - 1
perfection - 15
perfectly - 54
perform - 23
performance - 16
performances - 1
performed - 21
performing - 18
performs - 2
perhaps - 445
perilous - 1
period - 102
periodic - 1
periodical - 1
periods - 26
perish - 3
perishable - 9
perished - 1
perishes - 1
perishing - 1
perjury - 2
permanency - 1
permanent - 22
permission - 13
permit - 5
permits - 2
permitted - 15
pernambucco - 2
pernicious - 10
perpetration - 1
perpetual - 34
perpetuate - 1
perpetuated - 1
perpetuities - 3
perpetuity - 4
perquisite - 1
perquisites - 5
persecute - 4
persecuted - 1
persecuting - 1
persecution - 2
perseverance - 1
persia - 2
persian - 5
person - 200
personal - 18
persons - 100
perspicuity - 1
perspicuous - 2
persuade - 4
persuaded - 1
persuading - 1
persuasion - 3
peru - 34
peruvians - 1
perversion - 3
pervert - 3
perverts - 3
peter - 1
petition - 2
petitioned - 6
petitioning - 1
petty - 1
pewter - 1
pfeffel - 2
pg - 1
pglaf - 1
phenomena - 3
philadelphia - 2
philip - 5
philosophe - 1
philosopher - 5
philosophers - 12
philosophical - 5
philosophy - 38
phocyllides - 1
phoenicians - 1
phrase - 4
physic - 6
physical - 2
physician - 7
physicians - 5
physics - 5
piastre - 1
piastres - 3
picardy - 1
picked - 2
picking - 2
pictures - 4
piddling - 1
piece - 30
piece-goods - 1
piece-meal - 5
pieces - 52
piedmont - 1
piety - 2
pig - 4
pigs - 1
pile - 1
pillaged - 1
pillars - 1
pillory - 2
pillows - 1
pilot - 1
pimento - 1
pin - 4
pin-maker - 1
pins - 6
pint - 2
pints - 1
pious - 4
pipe - 2
pipes - 1
pirates - 2
pisa - 1
piston - 1
pit - 1
pitch - 8
pius - 1
pizarro - 1
place - 242
placed - 20
placentia - 1
places - 96
placing - 1
plague - 1
plain - 26
plainest - 1
plainly - 4
plains - 2
plaintiff - 1
plan - 23
planitiff - 1
planned - 3
plano - 1
plans - 9
plant - 8
plantagenets - 1
plantation - 15
plantations - 33
planted - 3
planter - 6
planters - 9
planting - 6
plants - 6
plate - 46
plates - 1
plating - 2
plato - 6
plausible - 1
play - 4
play-fellows - 2
played - 1
players - 2
playthings - 1
plead - 1
pleas - 2
please - 5
pleased - 3
pleases - 7
pleasure - 25
pleasures - 4
pledge - 1
pledged - 1
pledges - 1
plenipotentiaries - 1
plentiful - 17
plentifully - 1
plenty - 57
plin - 3
pliny - 5
plodding - 1
plough - 9
plough-wright - 1
ploughed - 3
ploughing - 1
ploughman - 2
ploughmen - 1
ploughs - 1
ploughwrights - 1
plumage - 1
plunder - 4
plundered - 4
plunderers - 1
plundering - 1
plutarch - 2
plymouth - 3
pneumatics - 2
pneumatology - 2
po - 1
poacher - 1
poachers - 1
pocket - 4
pockets - 8
pocock - 1
poetry - 3
poets - 1
point - 14
points - 2
poison - 1
poivre - 1
poland - 20
police - 11
policy - 76
politic - 3
political - 45
politician - 1
politicians - 2
politics - 7
politiques - 1
poll - 1
poll-tax - 5
poll-taxes - 6
pollio - 1
polluted - 1
polo - 4
polybius - 3
pomp - 1
pond - 1
pondicherry - 2
pondo - 1
pontage - 1
poor - 155
poorer - 22
poorest - 11
poorly - 3
poorness - 1
pop - 1
pope - 8
poppies - 2
populace - 1
popular - 37
popularity - 4
population - 36
populous - 18
populousness - 7
porcelain - 1
porée - 1
pork - 1
port - 26
port-duty - 1
porter - 10
porters - 1
portico - 1
portion - 65
portions - 7
porto - 1
ports - 25
portugal - 97
portuguese - 26
positive - 6
possess - 34
possessed - 25
possesses - 15
possessing - 3
possession - 47
possessions - 5
possessor - 3
possibility - 7
possible - 131
possibly - 11
post - 1
post-chaises - 1
post-office - 3
post-roads - 1
posted - 4
posterior - 6
posterity - 4
postlethwaite - 2
postscript - 3
posture - 1
pot - 6
pot-herbs - 1
potatoes - 14
potosi - 6
pots - 4
pottage - 1
poultry - 23
pound - 98
poundage - 11
pounds - 203
pour - 1
poured - 4
poverty - 42
powder - 2
power - 125
powerful - 18
powers - 34
pp - 1
practicable - 2
practically - 1
practice - 49
practices - 2
practise - 8
practised - 9
practising - 4
practitioner - 1
practitioners - 1
praescripta - 1
praetor - 1
pragmatic - 3
praise - 1
praises - 1
preachers - 1
preamble - 2
precarious - 8
precaution - 4
preceded - 4
precedency - 3
precedent - 2
precedes - 6
preceding - 25
precincts - 1
precious - 69
precise - 14
precisely - 27
precision - 6
preclude - 1
precluded - 3
predecessors - 3
predial - 2
predilection - 3
predominate - 4
predominates - 3
preface - 2
prefer - 7
preference - 13
preferment - 8
preferments - 1
preferred - 9
preferring - 2
prefers - 1
prejudice - 7
prejudiced - 1
prejudices - 17
prelates - 1
prematurely - 2
premise - 1
premium - 17
premiums - 8
preparation - 8
preparatory - 1
prepare - 20
prepared - 7
prepares - 5
preparing - 28
preponderancy - 1
preponderated - 1
preponderates - 2
prepossession - 1
prerogative - 1
presbyterian - 8
presbytery - 1
prescribe - 3
prescribes - 2
prescriptions - 1
presence - 6
present - 446
presentation - 1
presented - 13
presentee - 1
presenting - 3
presently - 1
presentment - 1
presents - 8
preservation - 8
preserve - 16
preserved - 10
preserves - 5
preserving - 3
presided - 1
president - 1
pressing - 2
presume - 3
presumed - 5
presumption - 4
presumptuous - 3
pretence - 13
pretences - 3
pretend - 28
pretended - 30
pretending - 5
pretends - 4
pretensions - 2
pretext - 4
pretium - 1
pretty - 25
prevail - 10
prevailed - 6
prevailing - 1
prevails - 8
prevalence - 3
prevalency - 1
prevent - 62
prevented - 20
preventing - 7
prevention - 1
preventive - 4
prevents - 5
previous - 6
previously - 7
prey - 1
price - 1262
priced - 1
prices - 76
pride - 5
priest - 5
priests - 5
prime - 8
primitive - 1
primitives - 1
primogeniture - 10
prince - 31
princes - 23
principal - 166
principalities - 1
principally - 37
principle - 24
principles - 45
print - 1
printed - 6
printing - 3
prior - 6
prison - 1
prisoners - 1
private - 191
privately - 2
privation - 2
privilege - 37
privileges - 40
privy - 1
prize - 3
prizes - 11
probabilities - 1
probability - 16
probable - 37
probably - 205
probation - 2
probity - 6
problem - 1
proceed - 3
proceeded - 4
proceedings - 5
proceeds - 1
process - 12
processing - 1
procession - 1
proclamation - 2
proconsuls - 1
proctors - 1
procure - 19
procured - 13
procures - 2
procuring - 13
prodigal - 6
prodigality - 8
prodigals - 3
produce - 945
produced - 78
producer - 9
producers - 5
produces - 53
producing - 35
product - 1
production - 35
productions - 32
productive - 175
profane - 3
profaneness - 1
profess - 1
professed - 1
professes - 2
profession - 32
professions - 29
professor - 5
professors - 2
proficiency - 1
profit - 479
profitable - 48
profitableness - 1
profitably - 2
profited - 1
profits - 262
profligacy - 1
profligate - 2
profound - 10
profoundly - 1
profuse - 11
profusion - 24
progenitors - 1
progress - 103
progressive - 4
prohibit - 13
prohibited - 60
prohibiting - 8
prohibition - 60
prohibitions - 22
prohibits - 7
project - 124
projected - 1
projecting - 2
projector - 6
projectors - 16
projects - 30
prolong - 1
prolongation - 1
prolongations - 3
prolonged - 5
prominently - 2
promise - 1
promised - 2
promises - 6
promissory - 14
promissory-note - 1
promissory-notes - 2
promote - 26
promoted - 4
promoters - 2
promotes - 5
promoting - 8
promotion - 1
prompt - 11
prompted - 7
prompts - 2
pronounced - 1
proof - 29
proofread - 1
proofs - 2
propagate - 2
propagated - 5
propagation - 2
propensity - 3
proper - 174
properest - 2
properly - 101
property - 90
proportion - 481
proportionable - 18
proportionably - 5
proportional - 1
proportionally - 2
proportionate - 1
proportioned - 31
proportioning - 1
proportions - 11
proposal - 13
proposals - 2
propose - 8
proposed - 33
proposers - 1
proposes - 12
proposing - 2
proposition - 3
proprietary - 1
proprietor - 68
proprietors - 85
propriety - 8
proscribe - 1
prosecute - 2
prosecution - 4
prosecutions - 1
proselytes - 3
prospect - 3
prosper - 5
prospered - 1
prosperity - 68
prosperous - 4
prostitution - 2
protagoras - 2
protect - 15
protected - 9
protecting - 8
protection - 48
protector - 2
protectors - 1
protects - 3
protestant - 10
protestants - 2
protestations - 1
protested - 1
proud - 3
prove - 17
proved - 11
provence - 1
proverb - 5
proverbial - 1
proverbs - 1
provide - 33
provided - 48
provident - 1
provides - 7
providing - 11
province - 43
provinces - 114
provincial - 19
provision - 6
provisions - 107
provisors - 1
provocation - 2
provoke - 1
provoked - 3
provokes - 2
proximity - 3
prudence - 13
prudent - 13
prudential - 1
prudently - 1
prussia - 6
prussian - 4
prussians - 1
public - 408
public-spirited - 2
publican - 1
publication - 4
publications - 1
publicly - 3
published - 10
publishing - 2
pull - 1
pulse - 1
punctilious - 1
punctual - 1
punic - 3
punish - 7
punishes - 1
punishment - 8
punishments - 1
punitive - 1
pupil - 1
pupils - 9
puppet-show - 1
puppies - 1
puppy - 1
purchase - 209
purchase-money - 2
purchased - 75
purchaser - 6
purchasers - 8
purchases - 39
purchasing - 66
pure - 22
puritans - 1
purpose - 107
purposes - 43
pursuance - 6
pursue - 8
pursued - 3
pursuing - 3
pursuit - 6
pursuits - 1
purveyance - 1
purveyor - 1
pusillanimity - 1
put - 75
putrid - 1
puts - 28
putting - 6
pythagoras - 1
qr - 2
qttesnai - 1
quadruped - 1
quadrupled - 3
quaestus - 1
quakers - 3
qualification - 3
qualifications - 5
qualified - 8
qualify - 3
qualities - 11
quality - 48
quantities - 72
quantity - 797
quarrel - 6
quarry - 3
quarter - 80
quarter-sessions - 1
quartered - 4
quarterly - 2
quarters - 13
quarto - 1
quarts - 1
queen - 15
quesnai - 2
quest - 4
question - 10
questions - 3
qui - 1
quick - 3
quicken - 2
quickens - 2
quicker - 1
quickly - 8
quiet - 6
quintal - 2
quintilian - 1
quire - 1
quit - 5
quit-rent - 3
quite - 39
quito - 2
quits - 2
quitted - 1
rabbit - 1
rabble - 1
race - 15
racked - 1
raffle - 1
rage - 1
rags - 1
rain - 4
raise - 155
raised - 82
raises - 34
raising - 77
raleigh - 2
ralph - 1
rams - 1
ramuzzini - 1
ran - 1
rancourous - 1
random - 2
range - 2
rank - 53
ranked - 3
ranks - 68
rapacity - 1
rapid - 16
rapidity - 3
rapidly - 7
rapine - 3
rare - 9
rarely - 9
rarer - 1
rarities - 1
rarity - 3
rash - 2
rashly - 2
rashness - 1
rat - 1
rate - 207
rated - 30
rates - 24
rather - 94
ratification - 1
ratify - 1
rating - 1
rational - 2
ravaged - 1
raw - 27
rd - 6
re - 1
re-acts - 1
re-assigning - 1
re-chosen - 1
re-coinage - 1
re-establish - 1
re-established - 2
re-establishing - 1
re-exportation - 9
re-exported - 3
re-exports - 1
re-imported - 1
re-landed - 2
re-payment - 1
re-united - 1
re-use - 2
reach - 1
reaches - 1
reaching - 1
read - 15
readable - 1
reader - 6
readier - 3
readiest - 1
readily - 26
readiness - 3
reading - 4
reads - 2
ready - 33
real - 337
reality - 46
realize - 5
realized - 3
realizes - 2
really - 70
realm - 1
reals - 2
reams - 1
reap - 6
reaper - 1
reaps - 1
rear - 2
reared - 5
rearing - 4
reason - 82
reasonable - 66
reasonably - 5
reasoning - 4
reasonings - 3
reasons - 25
rebel - 1
rebellion - 2
rebellions - 1
rebellious - 1
rebuild - 1
rebuilt - 1
recal - 1
recall - 1
receipt - 23
receipts - 27
receive - 34
received - 52
receiver - 3
receiver-general - 2
receivers - 1
receives - 18
receiving - 11
recency - 1
recent - 2
recently - 1
reception - 2
recipice - 2
reciprocal - 2
reckon - 5
reckoned - 34
reckoning - 1
reclined - 1
recoinage - 10
recoined - 1
recollect - 2
recommend - 8
recommended - 10
recommends - 1
recompence - 36
recompense - 2
recompenses - 1
reconnoitered - 1
reconsider - 1
record - 3
recorded - 6
recording - 1
records - 5
recourse - 18
recover - 3
recovered - 4
recovering - 2
recovers - 1
recovery - 2
recruiting - 1
rectors - 1
recur - 1
redeem - 7
redeemable - 4
redeemed - 2
redemption - 6
redistribute - 1
redistributing - 2
redistribution - 2
redraw - 2
redrawers - 1
redrawing - 4
redraws - 2
redress - 7
redrew - 1
reduce - 61
reduced - 84
reduces - 10
reducible - 4
reducing - 17
reduction - 30
reductions - 4
redundancy - 5
redundant - 1
reeds - 1
reel-makers - 1
reference - 2
references - 2
referring - 1
refers - 1
refined - 10
refinement - 4
refinery - 1
refines - 1
refining - 5
reflection - 1
reflections - 2
reform - 6
reformateur - 1
reformation - 45
reformations - 1
reformers - 1
reforming - 2
refractory - 1
refrain - 1
refuge - 1
refund - 10
refusal - 1
refuse - 7
refused - 3
refusing - 5
regality - 1
regard - 105
regarded - 25
regarding - 2
regent - 1
regiam - 1
regimen - 5
regimens - 1
regiment - 2
regimented - 2
regiments - 1
regions - 2
register - 10
register-offices - 2
registered - 6
registers - 5
registration - 14
regraters - 1
regular - 38
regularity - 8
regularly - 22
regulate - 35
regulated - 93
regulates - 30
regulating - 7
regulation - 44
regulations - 79
reign - 25
reigning - 1
reigns - 3
reimburse - 6
reimposed - 3
reimpositions - 1
reinstate - 1
reject - 2
rejected - 5
rejecting - 1
relapsing - 1
relate - 3
related - 2
relates - 2
relating - 3
relation - 3
relations - 8
relative - 15
relax - 1
relaxation - 3
relaxed - 1
relaxes - 1
release - 2
relief - 10
relieve - 14
relieved - 10
relievers - 1
relieves - 1
relieving - 7
religion - 23
religions - 2
religious - 19
reliqua - 1
relish - 1
relishing - 1
reluctance - 1
remain - 41
remainder - 5
remained - 23
remaining - 8
remains - 49
remark - 8
remarkable - 10
remarkably - 3
remarked - 9
remarking - 1
remarks - 1
remedied - 5
remedies - 4
remedy - 18
remedying - 2
remember - 2
remembered - 10
remit - 1
remittance - 1
remittances - 1
remitted - 3
remnant - 1
remonstrances - 1
remonstrated - 1
remorse - 1
remote - 26
remoteness - 1
remoter - 6
remotest - 3
remounting - 1
removable - 2
removal - 8
remove - 15
removed - 13
removes - 2
removing - 6
renamed - 1
render - 98
rendered - 67
rendering - 20
renders - 49
renew - 1
renewal - 8
renewed - 4
renewing - 1
renowned - 1
rent - 459
rental - 1
rented - 2
renting - 1
rents - 37
repack - 1
repacked - 1
repaid - 8
repair - 13
repaired - 1
repairing - 6
repairs - 8
reparation - 8
repay - 17
repaying - 1
repayment - 10
repayments - 10
repays - 3
repeal - 8
repealed - 6
repeals - 1
repeated - 8
repel - 3
repelled - 1
repelling - 1
repels - 1
repent - 1
repented - 1
repetition - 2
replace - 40
replaced - 9
replacement - 5
replaces - 29
replacing - 21
replenish - 7
replenished - 3
replenishing - 4
replied - 1
reply - 1
report - 2
reported - 5
reports - 4
repose - 3
reposed - 6
reposing - 1
repositories - 3
represent - 14
representation - 9
representations - 5
representative - 1
representatives - 10
represented - 30
representing - 5
represents - 9
reproach - 4
reproaches - 1
reproduce - 8
reproduced - 2
reproduces - 1
reproducing - 2
reproduction - 10
republic - 43
republican - 6
republics - 31
repurchasing - 1
reputable - 1
reputation - 16
reputations - 1
repute - 1
reputed - 1
request - 2
require - 102
required - 33
requirements - 4
requires - 78
requiring - 12
requisite - 32
requisites - 1
requisition - 6
requisitions - 2
rescind - 1
research - 2
resemblance - 11
resemble - 7
resembled - 2
resembles - 5
resentment - 3
reservation - 1
reserve - 8
reserved - 32
reserves - 1
reserving - 4
reside - 17
resided - 3
residence - 19
resident - 4
resides - 5
residing - 2
residue - 2
resist - 6
resistance - 5
resisted - 1
resisting - 3
resolution - 9
resolutions - 2
resolve - 6
resolved - 3
resolves - 17
resort - 7
resorted - 1
resource - 17
resources - 6
respect - 100
respectable - 19
respected - 17
respectful - 1
respective - 60
respectively - 5
respects - 35
respectum - 1
respite - 1
responsible - 1
rest - 44
rested - 2
restoration - 6
restore - 11
restored - 15
restores - 2
restoring - 2
restrain - 20
restrained - 18
restraining - 16
restrains - 7
restraint - 8
restraints - 47
restrict - 1
restricted - 4
restricting - 2
restriction - 5
restrictions - 9
result - 8
resulted - 2
resulting - 4
resume - 2
retail - 25
retailed - 1
retailer - 12
retailers - 8
retain - 6
retained - 9
retainer - 1
retainers - 21
retaining - 2
retaliate - 1
retaliation - 1
retaliations - 2
retard - 3
retarded - 7
retarding - 1
retards - 3
retinue - 1
retire - 1
retired - 1
retires - 2
retiring - 1
retribution - 5
retrograde - 1
return - 56
returned - 19
returning - 12
returns - 72
rev - 1
revenge - 2
revenged - 1
revenging - 1
revenue - 692
revenues - 14
revered - 3
reverence - 1
reverend - 1
reverse - 1
reversed - 1
reverted - 1
review - 4
reviewed - 1
revive - 2
revived - 3
revoked - 1
revolt - 2
revolted - 1
revolution - 22
revolutions - 8
revulsion - 2
reward - 35
rewarded - 10
rewards - 3
rhetoric - 5
rhetoricians - 1
rhine - 1
rhode - 2
rice - 25
rich - 120
richard - 1
richer - 24
riches - 43
richest - 20
richness - 3
rid - 3
ridge - 1
ridicule - 1
ridiculous - 7
riding - 3
riga - 2
right - 53
rightly - 1
rights - 18
rigorous - 6
rigorously - 1
rigour - 8
rigourous - 1
ringleaders - 1
rings - 2
ripe - 4
riquet - 1
rise - 175
risen - 26
rises - 42
rising - 7
risk - 36
risks - 1
rival - 7
rivalled - 2
rivals - 14
rivalship - 3
river - 7
rivers - 19
riveted - 1
riviere - 1
rivulets - 1
rix-dollars - 1
road - 10
roads - 27
robbery - 2
robert - 3
rock - 1
rocks - 2
rod - 1
roll - 2
rom - 1
roman - 66
romans - 29
romantic - 1
rome - 49
roof - 1
room - 13
root - 3
rope-makers - 1
rose - 8
rot - 3
rotation - 2
rouen - 4
rouge - 3
rough - 2
round - 21
round-about - 25
routine - 1
royal - 17
royalties - 3
royalty - 3
rubbing - 1
ruddiman - 2
rude - 133
ruder - 1
rudest - 7
rudiments - 2
ruffhead - 1
ruffles - 1
rufus - 1
ruin - 47
ruined - 23
ruining - 1
ruinous - 18
ruins - 9
rule - 14
rulers - 4
rules - 14
rum - 12
run - 29
running - 16
runs - 11
rupture - 2
rural - 1
rushes - 1
russia - 7
russian - 6
rust - 2
rustic - 4
rye - 4
ryswick - 1
s - 155
sacred - 15
sacrifice - 3
sacrificed - 10
sacrifices - 1
sacrilege - 1
sacrilegious - 1
safe - 5
safely - 12
safer - 1
safest - 2
safety - 14
sagacity - 1
sages - 1
said - 251
sail - 12
sail-cloth - 1
sail-makers - 1
sailed - 5
sailing - 5
sailor - 3
sailors - 17
sake - 32
salaries - 27
salary - 10
sale - 67
sales - 6
sallee - 1
salmon - 2
salt - 62
salted - 2
saltmaker - 1
saltpetre - 1
same - 1111
sanctified - 1
sanction - 3
sanctity - 1
sanctuaries - 2
sand - 1
sandi - 1
sandy - 1
sanguinary - 4
sanguine - 1
santa - 1
saracens - 1
sardinia - 5
sat - 2
satisfaction - 4
satisfactory - 1
satisfied - 5
satisfies - 1
satisfy - 20
satisfying - 3
sauntering - 1
saunters - 1
savage - 9
savages - 9
save - 27
save-all - 3
saved - 13
saves - 13
saving - 26
savings - 14
savoy - 1
saw - 7
saxon - 6
saxons - 2
say - 59
saying - 2
sayings - 1
says - 33
scales - 1
scandal - 3
scandinavians - 1
scantiest - 1
scantily - 1
scantiness - 5
scanty - 15
scarce - 147
scarcely - 1
scarcer - 2
scarcity - 102
scarlet - 1
scattered - 5
scene - 3
scheme - 14
schemes - 2
scherif - 1
schism - 1
scholar - 3
scholars - 8
scholarships - 2
school - 12
schoolmaster - 1
schools - 21
science - 25
sciences - 17
scipio - 1
scorched - 1
score - 2
scotch - 44
scotia - 3
scotiae - 2
scotland - 171
scots - 3
scramble - 2
scribbler - 1
scriptures - 1
scruple - 3
scrupulous - 2
scrutiny - 1
sculptors - 1
scythia - 2
scythian - 7
scythians - 3
sea - 58
sea-coast - 8
sea-fish - 2
sea-lochs - 2
sea-port - 2
sea-risk - 2
sea-shore - 2
sea-sricks - 1
sea-sticks - 8
sea-weed - 1
seal - 5
seamen - 8
search - 5
seas - 14
season - 32
seasons - 28
seat - 15
seats - 1
second - 101
seconded - 1
secondly - 107
