---------- LEXICON ----------
reveal - 7
revealed - 54
revealer - 1
revealeth - 7
revealing - 1
reveals - 1
revelation - 3
revelation - 15
revelations - 4
revelling - 1
revellings - 2
revellings - 2
revenge - 85
revenged - 18
revenger - 7
revenges - 1
revengeth - 1
revenging - 4
revenue - 2
revenues - 11
reverence - 8
reverence - 5
reverence - 4
reverenced - 3
reverences - 1
reverencing - 1
reverential - 1
reverse - 1
reversed - 2
reviewed - 1
revile - 3
reviled - 7
reviling - 1
revised - 3
revision - 2
revive - 3
revived - 2
revived - 1
revoked - 1
revolt - 5
revolt - 7
revolted - 28
revolters - 1
revolteth - 1
revolting - 4
revolutions - 1
reward - 6
reward - 96
rewarded - 1
rewarded - 9
rewarder - 2
rewarding - 4
rewards - 6
reynolds - 1
reza - 1
rhegium - 1
rheims - 4
rheum - 1
rhinoceros - 5
rhode - 1
rhodes - 2
rhodocus - 1
rib - 2
ribai - 2
ribands - 1
ribs - 2
rich - 89
rich - 45
rich - 1
richard - 3
richer - 4
riches - 3
riches - 154
rick - 1
rid - 1
riddle - 9
riddles - 2
ride - 7
rider - 1
rider - 14
riders - 5
rides - 2
rideth - 2
ridges - 1
ridiculed - 2
ridiculing - 1
ridiculous - 2
riding - 7
rifle - 3
rifled - 1
rifles - 1
right - 2
right - 84
right - 306
righteous - 12
righteousness - 3
rightest - 1
rightfully - 1
righthand - 1
rightly - 13
rightous - 1
rigour - 3
ring - 18
ring - 5
rings - 38
ringtail - 1
rinna - 1
riot - 3
rioted - 1
rioting - 3
riotous - 2
riotously - 1
riotousness - 7
rip - 1
ripe - 8
ripen - 1
ripeness - 2
riphath - 2
ripped - 3
rise - 191
risen - 75
risest - 1
riseth - 17
rising - 4
rising - 121
rite - 1
rite - 18
rites - 12
rival - 5
river - 9
river - 116
river - 49
river - 4
rivers - 75
rivulets - 1
road - 5
roads - 1
roaga - 1
roar - 20
roared - 3
roared - 1
roareth - 3
roaring - 2
roaring - 18
roarings - 1
roasted - 6
roasting - 1
rob - 8
robbed - 11
robber - 11
robber - 4
robberies - 6
robbers - 24
robbery - 3
robe - 31
robes - 10
robes - 6
roboam - 51
rock - 112
rocks - 32
rod - 97
rode - 6
rods - 20
roe - 9
roebucks - 1
roes - 6
rogel - 4
rogelim - 2
rogom - 1
rogommelech - 1
rohob - 11
rohobia - 4
rohoboth - 2
rohol - 1
roll - 10
rolled - 15
rolleth - 1
rolling - 2
rom - 2
rom - 2
roma - 1
roman - 10
roman - 5
romans - 52
romathite - 1
rome - 35
romelia - 13
romemthiezer - 2
roof - 24
roof - 1
roof - 4
roofs - 6
room - 26
rooms - 6
root - 60
rooted - 14
rooteth - 2
rooting - 1
roots - 23
rope - 1
ropes - 2
ropes - 7
rose - 2
rose - 116
roses - 2
rosin - 2
ross - 1
rosy - 1
rot - 3
rot - 4
rotted - 1
rotten - 7
rottenness - 10
rough - 9
roughly - 7
round - 389
roundwise - 1
rouse - 3
roused - 1
rout - 1
routed - 2
routs - 1
rovers - 9
roving - 1
row - 3
row - 2
rowed - 2
rowers - 2
rowing - 1
rows - 18
royal - 1
royal - 32
royalties - 3
royalty - 3
rub - 1
rubbing - 1
rubbish - 2
ruben - 19
ruben - 49
ruben - 18
rubenite - 1
rubenites - 7
rudder - 1
ruddy - 4
rude - 1
rudiments - 2
rue - 1
rufus - 2
rugged - 1
ruin - 53
ruined - 3
ruinous - 6
ruins - 10
rule - 19
rule - 17
rule - 54
ruled - 17
ruler - 69
rulers - 66
rules - 3
rules - 1
rulest - 3
ruleth - 2
ruleth - 10
ruling - 1
ruma - 3
ruminate - 1
rumour - 11
rumours - 2
rump - 5
run - 104
runner - 3
runnest - 1
runneth - 2
runneth - 5
running - 57
runs - 2
rupture - 1
rush - 8
rushed - 11
rushing - 5
rust - 3
rust - 7
rusteth - 1
ruth - 24
s - 2
saal - 1
saananim - 1
saaph - 2
saaphan - 1
saarim - 1
saba - 25
sabachai - 1
sabacthani - 2
sabaim - 2
sabama - 5
saban - 1
sabania - 2
sabaoth - 3
sabarim - 2
sabatacha - 1
sabath - 2
sabatha - 2
sabathaca - 1
sabathai - 1
sabbath - 171
sabbaths - 42
sabeans - 2
sabee - 1
sabellius - 1
saber - 1
sacarament - 1
sachacha - 1
sachar - 2
sack - 8
sackbut - 4
sackcloth - 33
sackcloths - 4
sacked - 1
sacks - 1
sacks - 10
sacrament - 24
sacramenta - 1
sacramental - 3
sacraments - 12
sacred - 24
sacrifice - 369
sacrificed - 73
sacrifices - 109
sacrifices - 58
sacrificeth - 8
sacrificing - 8
sacrificing - 1
sacrilege - 2
sacrilege - 1
sacrileges - 2
sacrilegious - 4
sad - 16
sad - 10
sadder - 1
saddle - 5
saddled - 1
saddled - 6
saddling - 1
sadducees - 17
sade - 7
sadly - 1
sadness - 16
sadoc - 57
saepe - 1
safe - 31
safely - 1
safer - 1
safety - 12
saffron - 1
sage - 1
saharim - 1
said - 4014
saidst - 15
sail - 15
sailed - 15
sailing - 9
sailors - 1
saint - 6
saints - 131
saith - 1259
saith - 3
sake - 6
sake - 153
sakes - 18
salaboni - 1
salabonite - 1
salai - 1
salamiel - 5
salamina - 1
salathi - 1
salathiel - 14
sale - 14
salebim - 2
salecha - 2
saled - 2
salem - 6
salemoth - 2
saleph - 2
salim - 2
salisa - 1
sallem - 1
sallied - 5
salma - 3
salmana - 14
salmanasar - 6
salmias - 1
salmon - 1
salmon - 4
salmona - 1
salmone - 1
salo - 1
salom - 1
salome - 3
salomi - 1
salomi - 1
salomith - 4
salphaad - 9
salt - 11
salt - 43
salted - 5
saltpans - 1
saltpits - 6
saltus - 1
salu - 1
salumith - 1
salusa - 1
salutation - 6
salutations - 7
salute - 46
salute - 14
saluted - 12
saluteth - 7
saluting - 3
salutis - 1
salvation - 2
salvation - 203
salvum - 2
sama - 3
samaa - 3
samaan - 1
samachias - 1
samad - 1
samae - 1
samaia - 3
samaias - 2
samaoth - 1
samaraim - 1
samareth - 1
samaria - 136
samaria - 11
samarias - 1
samaritan - 7
samaritans - 7
samaritans - 9
samarite - 2
same - 161
same - 328
same - 32
samech - 7
samgar - 3
samir - 4
samma - 10
sammaa - 1
sammai - 3
sammoth - 1
sammua - 2
sammuel - 1
samoa - 1
samos - 1
samosata - 1
samothracia - 1
samri - 1
samsai - 4
samsari - 1
samson - 37
samson - 1
samua - 3
samuel - 165
samuel - 13
samus - 1
sanaballat - 10
sanan - 1
sanctification - 25
sanctifications - 1
sanctified - 154
sanctifier - 1
sanctifieth - 4
sanctify - 32
sanctify - 34
sanctifying - 2
sanctis - 1
sanctity - 6
sancto - 1
sanctorum - 1
sanctuaries - 8
sanctuary - 230
sand - 29
sand - 5
sandals - 4
sands - 1
sandy - 1
sang - 1
sanhedrim - 1
sanhedrin - 1
sanir - 4
saosduchin - 1
saph - 1
saphai - 1
sapham - 1
saphan - 26
saphat - 8
saphathia - 1
saphatia - 4
saphatias - 6
saphira - 2
saphon - 1
sapir - 1
sapphire - 10
sapphires - 3
sara - 55
saraa - 10
sarabatha - 1
sarabias - 2
sarai - 2
sarai - 14
saraia - 8
saraias - 10
saraim - 2
saraites - 1
saraph - 1
sarar - 1
sarasar - 3
sarathasar - 1
sarathi - 1
sardine - 1
sardis - 4
sardius - 4
sardonyx - 2
sarea - 1
sareas - 1
sarebia - 1
sarebias - 1
sared - 2
sareda - 1
saredatha - 1
saredites - 1
sarephta - 4
sarepta - 2
sares - 1
sargon - 1
saria - 1
sarid - 2
sarion - 1
saris - 1
sarohen - 1
saron - 6
saronite - 1
sarsachim - 1
sartham - 1
sarthan - 1
sarthana - 1
sarua - 1
sarug - 5
sarvia - 26
sassabasar - 4
sat - 91
sat - 86
satan - 69
satisfaction - 7
satisfaction - 2
satisfactory - 1
satisfied - 4
satisfied - 21
satisfieth - 1
satisfy - 15
satisfying - 1
sattest - 2
satyrs - 1
saul - 468
saulites - 1
saura - 1
savage - 2
save - 224
saved - 163
savest - 3
saveth - 6
saving - 9
saving - 3
savior - 1
saviour - 93
saviours - 2
savour - 2
savour - 22
savourest - 2
savoury - 2
saw - 62
saw - 9
saw - 485
sawed - 3
sawest - 21
saws - 1
say - 1187
sayest - 20
sayest - 19
saying - 6
saying - 1057
saying - 277
sayings - 1
sayings - 8
says - 13
scab - 4
scabbard - 5
scaffold - 1
scale - 2
scaled - 1
scales - 9
scales - 7
scandal - 18
scandalize - 19
scandalized - 19
scandals - 8
scant - 1
scantal - 1
scar - 9
scarce - 3
scarce - 8
scarcely - 3
scarcity - 4
scarecrow - 1
scared - 1
scarlet - 20
scarlet - 34
scatter - 5
scatter - 35
scattered - 87
scattered - 4
scattered - 1
scattereth - 5
scattereth - 3
scattering - 2
scenopegia - 4
scent - 2
sceptre - 35
sceptres - 5
sceva - 1
schism - 3
schismatical - 3
schisms - 3
scholar - 1
scholarly - 1
school - 3
schoolmaster - 1
schools - 2
scibboleth - 1
science - 5
sciniphs - 10
scoff - 3
scoffed - 4
scoffer - 1
scoffers - 2
scoffing - 1
scorched - 3
score - 1
scorn - 17
scorned - 1
scorner - 6
scorners - 4
scorneth - 3
scornful - 1
scorning - 1
scorpion - 2
scorpion - 6
scorpions - 10
scorpions - 1
scoured - 1
scourge - 2
scourge - 21
scourged - 2
scourged - 18
scourges - 12
scourgest - 2
scourgeth - 1
scourging - 1
scrape - 1
scraped - 2
scraped - 1
scrapings - 1
screak - 3
screaketh - 1
screech - 1
scribe - 53
scribes - 75
scrip - 9
scripture - 3
scripture - 65
scriptures - 48
scrivener - 1
scruple - 3
scrutamini - 1
sculptures - 2
scurf - 2
scurrility - 1
scythes - 4
scythia - 1
scythian - 1
scythians - 1
scythopolis - 2
scythopolitans - 1
sea - 2
sea - 533
seal - 17
seal - 13
sealed - 17
sealed - 6
sealeth - 2
sealing - 1
seals - 11
seam - 1
search - 4
search - 43
searched - 18
searcher - 3
searchers - 2
searcheth - 4
searcheth - 3
searching - 7
seared - 1
seas - 8
seashore - 2
season - 22
season - 10
seasonable - 1
seasonable - 1
seasoned - 4
seasons - 9
seat - 34
seated - 5
seats - 14
seba - 10
sebe - 1
sebenia - 3
sebenias - 2
sebeon - 8
sebethai - 1
sebia - 3
sebnia - 1
seboim - 8
sechem - 1
sechem - 3
sechemites - 1
sechenia - 1
sechenias - 8
sechia - 1
sechrona - 1
second - 53
second - 182
seconded - 1
secondly - 4
secret - 23
secret - 53
secretaries - 1
secretary - 3
secretly - 5
secretly - 21
secrets - 24
sect - 5
sectaries - 5
section - 7
sections - 1
sects - 4
secular - 1
secundus - 1
secure - 32
secured - 3
securely - 10
securing - 1
security - 8
sedada - 1
sedada - 1
sedecias - 81
sedei - 1
sedeur - 5
sedge - 1
sedges - 2
sedi - 1
sedition - 14
seditions - 6
seditious - 1
seduce - 12
seduced - 15
seducer - 2
seducers - 4
seduceth - 2
seducing - 1
seduction - 2
see - 808
see - 7
seed - 57
seed - 258
seeds - 9
seedtime - 1
seeing - 210
seeing - 22
seek - 296
seekest - 7
seeketh - 13
seeketh - 35
seeking - 45
seeks - 1
seem - 37
seemed - 54
seemeth - 25
seeming - 1
seemly - 3
seems - 20
seen - 118
seen - 167
seen - 56
seer - 21
seers - 3
sees - 6
seest - 33
seest - 3
seeth - 52
seethe - 1
seething - 1
segor - 11
segub - 3
sehesima - 1
sehon - 34
seige - 1
seipio - 1
seir - 41
seira - 1
seirath - 1
seize - 7
seized - 24
seizeth - 1
sela - 7
sela - 2
selahi - 1
selaites - 1
selcha - 2
seldom - 5
selebin - 1
selec - 2
selemia - 1
selemias - 7
selemiau - 1
selemith - 3
seleph - 1
selethai - 1
seleucia - 1
seleucia - 1
seleucus - 17
self - 20
self-denial - 1
self-existent - 2
self-will - 1
selfsame - 13
selim - 1
sell - 43
sella - 4
sellai - 2
sellem - 1
sellemites - 1
seller - 3
seller - 1
sellers - 6
selles - 1
selleth - 3
selling - 5
selling - 2
sellum - 33
selmai - 1
selmon - 4
selo - 1
selomith - 1
selves - 6
sem - 22
semaath - 1
semaia - 2
semarith - 1
semathites - 1
semeber - 1
semegarnabu - 1
semei - 1
semei - 51
semeia - 13
semeias - 23
semeites - 1
semer - 2
semeria - 1
semeron - 4
semida - 3
semidaites - 1
seminary - 1
semiramoth - 4
semla - 3
semlai - 1
semma - 3
semmaa - 2
semmaath - 1
semoth - 1
semran - 1
semranites - 1
semri - 3
semron - 1
sen - 1
senaa - 2
senate - 6
senators - 3
send - 279
sendest - 1
sendest - 2
sendeth - 22
sending - 1
sending - 42
sends - 16
sene - 1
senna - 1
sennaab - 1
sennaar - 8
sennacherib - 27
senneser - 1
sennim - 1
sensation - 1
sense - 51
sense - 1
senseless - 1
senseless - 12
sensenna - 1
senses - 6
sensible - 6
sensual - 2
sensual - 9
sensuality - 1
sent - 882
sentence - 43
sentenced - 2
sentences - 7
sentest - 4
sentiment - 1
sentiments - 5
sentinels - 1
senua - 1
seon - 1
seon - 1
seor - 2
seorim - 1
separate - 45
separated - 62
separateth - 3
separating - 1
separation - 1
separation - 12
sephaath - 1
sepham - 1
sephama - 2
sephamoth - 1
sephar - 1
sepharvaim - 7
sephata - 1
sephatia - 2
sephei - 1
sephela - 1
sepher - 2
sephet - 1
sephi - 2
sephim - 1
sephion - 1
sepho - 3
sephon - 1
sephonites - 1
sephor - 6
sephora - 5
sephtai - 1
sephtan - 1
sephuphan - 1
september - 1
septuagint - 4
sepulchre - 72
sepulchres - 28
ser - 1
seraias - 1
seraphims - 2
serebia - 4
sereser - 2
sereth - 1
serezer - 1
sergius - 1
seriously - 1
serjeants - 2
sermon - 5
seron - 4
seror - 1
serpent - 51
serpents - 23
serug - 1
servant - 527
servants - 553
serve - 236
served - 85
server - 2
servers - 2
servest - 2
serveth - 7
serveth - 5
service - 98
services - 3
servile - 1
servile - 15
serving - 9
serving - 12
servitude - 5
servitude - 2
sesac - 11
sesach - 1
sesai - 2
sesan - 3
set - 808
seth - 3
seth - 11
sethar - 1
sethri - 1
setim - 34
setrai - 1
sets - 7
setter - 1
settest - 2
setteth - 15
setteth - 3
settim - 1
setting - 33
settle - 5
settled - 7
settlement - 1
settlements - 1
settling - 1
seven - 361
seven - 139
sevenfold - 7
sevenfold - 5
sevenpence - 1
seventeen - 6
seventeen - 1
seventeenth - 5
seventh - 137
seventieth - 2
seventy - 86
seventy-five - 6
seventy-four - 4
seventy-one - 1
seventy-seven - 2
seventy-six - 1
seventy-three - 4
seventy-two - 17
several - 15
severe - 9
severely - 2
severity - 1
severity - 2
sew - 3
sewed - 3
seweth - 1
sex - 17
sexes - 2
sextary - 7
shade - 2
shades - 1
shadow - 9
shadow - 59
shadows - 4
shady - 1
shady - 3
shaft - 9
shafts - 1
shake - 18
shaked - 1
shaken - 16
shaken - 5
shaketh - 4
shaking - 7
shakings - 1
shall - 4080
shall - 239
shall - 7376
shalll - 1
shalt - 780
shalt - 1081
shalt - 46
shambles - 1
shame - 13
shame - 67
shame - 8
shamed - 1
shamefaced - 1
shamefacedness - 4
shameful - 3
shameful - 6
shamefully - 1
shamefully - 4
shamefulness - 1
shameless - 6
shameth - 2
shape - 8
shape - 6
shape - 1
shapes - 3
share - 2
share - 5
shared - 3
sharer - 1
shares - 4
sharing - 1
sharp - 21
sharpen - 3
sharpened - 6
sharpeneth - 2
sharply - 4
sharply - 1
shave - 11
shaved - 6
shaven - 4
shaven - 5
shaveth - 1
shaving - 1
shcools - 1
she - 1257
she-asses - 4
she-goat - 4
she-goats - 2
sheaf - 6
shear - 3
shearer - 2
shearers - 1
shearers - 1
shearing - 1
shearing - 3
sheath - 7
sheaves - 9
shed - 52
shed - 16
shedder - 1
shedders - 1
sheddeth - 3
shedding - 10
sheep - 230
sheepcotes - 4
sheepfold - 1
sheepfolds - 1
sheepskins - 1
sheet - 2
shekel - 1
shekel - 1
shelter - 2
sheol - 3
shepherd - 50
shepherds - 4
shepherds - 42
sherd - 2
shew - 272
shewed - 49
shewed - 11
shewed - 28
shewedst - 2
shewest - 4
sheweth - 6
sheweth - 26
shewing - 28
shewn - 2
shewn - 67
shews - 22
shield - 43
shieldbearers - 6
shields - 22
shillings - 3
shine - 34
shined - 3
shined - 5
shines - 1
shineth - 12
shining - 22
ship - 72
shipmaster - 1
shipmen - 2
shipped - 1
shipping - 1
ships - 43
shipwreck - 3
shirts - 2
shitta - 1
shocked - 2
shod - 4
shoe - 9
shoes - 27
shone - 10
shook - 11
shoot - 21
shooteth - 1
shooteth - 1
shooting - 4
shore - 13
shore - 9
shorn - 3
shorn - 3
short - 58
short-lived - 1
shorten - 1
shortened - 4
shortened - 7
shortening - 1
shortest - 1
shortlived - 1
shortly - 20
shortness - 4
shot - 15
should - 1023
should - 32
shoulder - 19
shoulder - 23
shoulders - 31
shouldest - 5
shouldst - 55
shouldst - 2
shout - 27
shouted - 10
shouting - 14
shovels - 3
show - 2
show - 1
showed - 1
shower - 9
showers - 13
shown - 1
shows - 4
shrank - 3
shred - 1
shrew - 1
shrink - 1
shrub - 2
shrubs - 2
shuffling - 1
shun - 2
shunned - 1
shut - 146
shut - 1
shut - 21
shuts - 1
shutteth - 5
shutting - 6
si - 1
sia - 1
siaa - 1
siaha - 1
siba - 18
siban - 1
sibboleth - 1
siceleg - 2
siceleg - 15
sichar - 1
sichem - 43
sichem - 14
sichem - 1
sichemites - 4
sichemites - 3
sick - 89
sickle - 11
sickles - 4
sickness - 20
sickness - 2
sicknesses - 1
sicle - 16
sicles - 82
sicyon - 1
side - 426
sides - 69
sidetes - 1
sidon - 37
sidonians - 17
sidrach - 15
siege - 28
sieges - 1
sieve - 2
sift - 3
sifted - 2
sifteth - 1
sigh - 8
sighed - 7
sighing - 5
sighs - 3
sight - 386
sight - 62
sightliness - 1
sigionoth - 1
sign - 117
signal - 1
signals - 1
signed - 16
signet - 4
signification - 6
significative - 1
signified - 31
signifies - 42
signifies - 28
signifieth - 5
signifieth - 1
signify - 41
signifying - 19
signs - 89
siha - 1
sihor - 2
silas - 13
silence - 29
silence - 15
silenced - 1
silenced - 1
silent - 33
silently - 1
silk - 8
silly - 2
silo - 39
siloe - 5
siloni - 1
silonite - 6
silver - 346
silver - 19
silversmith - 3
silversmiths - 2
simeon - 56
simeon - 6
simeonites - 1
simeron - 1
similar - 1
similes - 1
similis - 1
similitude - 15
similitudes - 2
simmaa - 2
simon - 167
simonians - 1
simple - 13
simplicity - 27
sin - 481
sin - 211
sina - 11
sinai - 39
since - 33
since - 28
since - 7
sincere - 17
sincere - 2
sincerely - 8
sincerely - 1
sincerity - 8
sinew - 4
sinews - 5
sinful - 25
sing - 111
singed - 1
singer - 1
singers - 17
singeth - 1
singing - 2
singing - 57
single - 5
singly - 1
singular - 4
singularly - 3
singulis - 1
sinite - 2
sink - 4
sinking - 1
sinned - 142
sinner - 75
sinners - 4
sinners - 114
sinneth - 24
sinning - 6
sins - 421
sion - 7
sion - 188
sior - 1
siph - 1
sir - 11
sira - 1
sirach - 3
sirens - 1
sirs - 2
sis - 1
sisa - 1
sisai - 2
sisamoi - 2
sisara - 17
sisara - 4
sister - 121
sisters - 18
sit - 157
sitientem - 1
sits - 1
sitten - 5
sittest - 11
sitteth - 17
sitteth - 25
sitting - 39
sitting - 45
sitting - 4
situate - 14
situated - 3
situation - 3
siva - 1
sivan - 1
six - 1
six - 211
sixpence - 1
sixteen - 23
sixteen - 1
sixteenth - 4
sixth - 9
sixth - 40
sixth - 2
sixtieth - 1
sixty - 26
sixty-eight - 2
sixty-five - 5
sixty-four - 1
sixty-four - 2
sixty-nine - 3
sixty-one - 3
sixty-second - 1
sixty-seven - 3
sixty-seventh - 1
sixty-six - 7
sixty-six - 1
sixty-three - 2
sixty-two - 7
siza - 1
size - 4
sketch - 1
skies - 1
skilful - 24
skilfully - 1
skilfulness - 1
skill - 10
skillful - 1
skin - 48
skins - 29
skip - 2
skipped - 3
skippeth - 1
skipping - 1
skirt - 7
skirts - 2
skull - 2
sky - 11
slack - 8
slain - 336
slander - 1
slandered - 2
slandered - 2
slanderers - 3
slandereth - 1
slanderous - 1
slanting - 1
slaughter - 73
slave - 13
slavery - 1
slaves - 12
slay - 40
slayer - 2
slayers - 1
slayeth - 1
slaying - 3
sleds - 1
sleep - 137
sleepest - 5
sleepeth - 14
sleeping - 15
sleeping - 7
slept - 12
slept - 5
slept - 64
slew - 241
slewest - 1
slid - 1
slide - 1
slight - 4
slighted - 5
slighter - 1
slighteth - 2
slighting - 2
slime - 1
slime - 5
sling - 7
slingers - 3
slinging - 1
slings - 5
slip - 7
slipped - 6
slippery - 4
slippeth - 1
slipping - 2
slips - 3
slipt - 4
sloth - 1
sloth - 1
slothful - 15
slothfulness - 2
slow - 10
slowly - 1
slowness - 1
sluggard - 9
slumber - 8
slumbered - 4
slumbereth - 1
small - 89
smallest - 2
smell - 17
smell - 2
smelled - 3
smelleth - 1
smelleth - 1
smelling - 6
smerdes - 1
smile - 2
smiled - 1
smiling - 2
smite - 6
smith - 6
smiths - 4
smiting - 1
smitten - 10
smoke - 36
smoke - 12
smoketh - 1
smoking - 5
smooth - 1
smooth - 4
smoother - 2
smote - 30
smyrna - 3
snaffle - 1
snake - 2
snare - 50
snared - 3
snares - 20
snatch - 3
snatched - 1
sneezing - 1
snorteth - 1
snorting - 1
snout - 1
snow - 33
snows - 1
snuffed - 2
snuffers - 4
snuffings - 2
so - 7
so - 1897
soak - 1
soaked - 1
soam - 1
soar - 1
soba - 13
sobab - 3
sobach - 2
sobad - 1
sobai - 2
sobal - 12
sobbochai - 1
sobec - 1
sober - 15
soberly - 2
soberness - 1
sobi - 1
sobna - 10
soboba - 1
sobochai - 2
sobriety - 6
soccoth - 10
socho - 8
sochot - 1
sochothbenoth - 1
societies - 1
society - 16
socket - 1
sockets - 45
socoth - 4
socoth - 3
sodden - 1
sodden - 6
sodi - 1
sodom - 50
sodomites - 1
sodomites - 2
soever - 25
soever - 26
soft - 7
soften - 1
softened - 3
softeneth - 1
softly - 4
software - 1
soha - 1
sohar - 1
sohoria - 1
soil - 1
sojourn - 1
sojourn - 2
sojourn - 15
sojourned - 10
sojourner - 11
sojourners - 8
sojourneth - 1
sojourneth - 4
sojourning - 4
sojourning - 1
sojournment - 4
sojournment - 1
sold - 95
soldering - 1
soldier - 10
soldiers - 8
soldiers - 34
soldiers - 25
sole - 11
solely - 1
solemn - 40
solemnities - 16
solemnity - 1
solemnity - 37
solemnized - 1
solemnly - 2
soles - 8
solicit - 2
solicitation - 1
solicitations - 1
soliciteth - 1
soliciting - 1
solicitous - 21
solicitude - 4
solicitudes - 1
solid - 4
solids - 3
solitary - 3
solitude - 1
solitudes - 1
solomon - 11
solomon - 300
solomons - 1
solution - 1
solutions - 1
some - 3
some - 1
some - 472
some - 14
somebody - 2
somebody - 1
somer - 4
something - 15
something - 2
sometime - 4
sometimes - 24
somewhat - 14
somorias - 1
son - 2260
son - 306
son-in - 1
son-in-law - 4
son-in-law - 15
song - 23
songs - 9
sons - 1184
sons - 41
sons-in-law - 1
soon - 58
sooner - 3
sooth - 1
soothe - 1
soothed - 1
soothsayer - 3
soothsayers - 4
soothsayers - 13
soothsaying - 1
soothsayings - 1
sopater - 1
sophach - 2
sophai - 1
sophan - 1
sophar - 7
sopher - 1
sopheret - 1
sophereth - 1
sophistically - 1
sophistry - 1
sophonias - 16
sorcerers - 3
sorcerers - 2
sorceress - 1
sorceries - 6
sore - 4
sorec - 1
sores - 2
sores - 2
sori - 1
sorrow - 23
sorrow - 68
sorrow - 11
sorrowful - 20
sorrowful - 21
sorrowing - 1
sorrows - 23
sorrows - 2
sorrows - 5
sorry - 8
sort - 19
sorts - 11
sosipater - 2
sosipater - 1
sosthenes - 2
sostratus - 2
sotai - 1
sothai - 1
sought - 43
sought - 132
soughtest - 1
soul - 606
soul - 1
souls - 160
souls - 2
sound - 22
sound - 101
sounded - 38
soundeth - 2
sounding - 16
soundness - 1
soundness - 2
sounds - 1
sour - 4
source - 1
source - 4
sources - 1
south - 60
south - 2
south - 106
southern - 2
southward - 10
southwest - 3
sovereign - 1
sovereign - 9
sovereign - 1
sovereignty - 1
sow - 42
sowed - 12
sower - 10
sowest - 3
soweth - 10
soweth - 6
sowing - 1
sown - 15
sown - 14
space - 2
space - 28
spaces - 1
spacious - 8
spade - 1
spades - 3
spain - 5
span - 4
spare - 4
spare - 55
spared - 28
sparedst - 1
sparest - 1
spareth - 3
sparing - 4
sparingly - 3
spark - 6
sparkle - 1
sparkled - 1
sparks - 2
sparrow - 13
sparrows - 8
sparta - 1
spartans - 9
spat - 1
speak - 578
speaker - 5
speakers - 2
speakest - 14
speaketh - 32
speaketh - 32
speaketh - 1
speaking - 133
speaking - 1
speaks - 30
spear - 50
spearmen - 1
spears - 21
special - 11
specified - 2
specify - 1
specifying - 1
speck - 1
speckled - 8
spectacle - 1
speculative - 1
speech - 79
speech - 4
speeches - 15
speechless - 2
speed - 13
speedily - 29
speedy - 6
spellings - 2
spend - 12
spent - 30
speravi - 1
spiced - 1
spices - 14
spices - 24
spider - 6
spiders - 2
spies - 19
spikenard - 5
spilled - 1
spilled - 2
spilt - 1
spin - 2
spindle - 1
spirit - 32
spirit - 5
spirit - 570
spirits - 54
spirits - 4
spiritu - 1
spiritual - 80
spiritually - 7
spit - 9
spite - 1
spitten - 1
spitting - 3
spittle - 2
spittle - 1
spittle - 2
splendid - 1
spoil - 39
spoil - 5
spoiled - 20
spoiler - 5
spoilers - 5
spoilest - 2
spoileth - 1
spoiling - 1
spoils - 1
spoils - 95
spoke - 520
spoken - 365
spoken - 13
spokes - 1
spokest - 4
sponge - 3
sport - 1
sporting - 1
spot - 3
spot - 18
spotless - 3
spots - 3
spots - 3
spotted - 9
spouse - 26
spouses - 2
spread - 97
spread - 4
spreadeth - 7
spreadeth - 1
spreading - 11
sprigs - 2
spring - 1
spring - 52
springeth - 3
springing - 6
springs - 12
sprinkle - 21
sprinkled - 29
sprinkleth - 1
sprinkling - 7
sprout - 1
sprung - 23
spun - 1
spurned - 1
spy - 10
squander - 2
square - 14
square - 1
squared - 1
squeezeth - 1
st - 177
st - 29
st - 1
stab - 2
stabbed - 6
stability - 2
stable - 1
stables - 1
stachys - 1
stacks - 1
stacte - 3
staff - 39
stagger - 6
staggered - 2
staggereth - 1
staggering - 2
stags - 1
staid - 2
stain - 4
stained - 5
staining - 1
stains - 1
stairs - 4
stairs - 2
stake - 2
stakes - 3
stalk - 4
stalks - 1
stallion - 1
stallions - 1
stalls - 5
stammerers - 1
stamp - 1
stamped - 3
stamped - 1
stand - 241
stand - 55
standard - 14
standards - 2
standers - 3
standers - 1
standest - 7
standeth - 25
standing - 125
stands - 3
star - 11
star - 14
stare - 1
stared - 1
stars - 1
stars - 81
start - 4
state - 60
stately - 1
statements - 1
stater - 1
stater - 9
staters - 2
states - 19
station - 5
statuary - 3
statue - 24
statues - 13
statues - 5
stature - 19
status - 4
statute - 2
statutes - 15
staves - 11
stay - 12
stay - 62
stayed - 19
stayed - 16
stayeth - 1
staying - 1
staylographia - 1
stead - 84
steadfast - 15
steadfastly - 5
steadfastness - 4
steady - 3
steal - 20
steal - 1
stealers - 1
stealest - 1
stealeth - 2
steals - 1
stealth - 1
stealth - 1
steep - 8
stellio - 3
stench - 5
step - 10
stephanus - 4
stephen - 10
stepmother - 1
steps - 13
steps - 68
stept - 1
sterling - 1
stern - 3
stetit - 1
stew - 1
steward - 18
stewards - 1
stewardship - 3
stews - 2
stharbuzanai - 4
sthur - 1
stibic - 2
stick - 21
sticketh - 4
sticking - 2
sticking - 1
sticks - 5
sticks - 1
sticks - 1
stiff - 7
stiffen - 1
stiffnecked - 8
stifle - 1
stifled - 2
still - 113
stilled - 1
stills - 3
sting - 3
stinging - 2
stings - 1
stink - 2
stinketh - 1
stinking - 3
